Mechanism,NOx.Emissions,Temperature,O3
CB05,2317788416,301.50,38.2739334106445
CB05,2358155264,301.50,37.6830406188965
CB05,2397927936,301.50,37.1072540283203
CB05,2437125376,301.50,36.5462837219238
CB05,2475767808,301.50,35.9997749328613
CB05,2513873664,301.50,35.4673728942871
CB05,2551461120,301.50,34.9486999511719
CB05,1960038.625,302.00,36.1354789733887
CB05,5950982,302.00,36.4243087768555
CB05,10056590,302.00,36.7638893127441
CB05,14289541,302.00,37.1321907043457
CB05,18653440,302.00,37.5197677612305
CB05,23151640,302.00,37.921817779541
CB05,27784860,302.00,38.3355827331543
CB05,32552756,302.00,38.759105682373
CB05,37454276,302.00,39.1909255981445
CB05,42487680,302.00,39.6296882629395
CB05,47651056,302.00,40.0743255615234
CB05,52941788,302.00,40.5238761901855
CB05,58357180,302.00,40.9770126342773
CB05,63894220,302.00,41.433422088623
CB05,69550272,302.00,41.8917503356934
CB05,75321344,302.00,42.4569435119629
CB05,81203776,302.00,43.0593948364258
CB05,87194024,302.00,43.6632347106934
CB05,93287592,302.00,44.2935638427734
CB05,99479744,302.00,44.9251899719238
CB05,105765232,302.00,45.5545959472656
CB05,112139328,302.00,46.1878967285156
CB05,118598568,302.00,46.8366203308105
CB05,125143088,302.00,47.4799346923828
CB05,131773176,302.00,48.1183242797852
CB05,138487680,302.00,48.7514686584473
CB05,145283632,302.00,49.3788566589355
CB05,152157968,302.00,49.9999351501465
CB05,159107728,302.00,50.6236801147461
CB05,166129536,302.00,51.2492713928223
CB05,173221904,302.00,51.8671188354492
CB05,180382144,302.00,52.4767951965332
CB05,187607424,302.00,53.0778007507324
CB05,194895776,302.00,53.6693534851074
CB05,202243728,302.00,54.2513580322266
CB05,209649104,302.00,54.8232078552246
CB05,217109808,302.00,55.3850173950195
CB05,224623664,302.00,55.9366035461426
CB05,232188576,302.00,56.4777450561523
CB05,239802160,302.00,57.0082206726074
CB05,247462720,302.00,57.5277976989746
CB05,255167776,302.00,58.0387992858887
CB05,262915776,302.00,58.5500984191895
CB05,270704512,302.00,59.0497436523438
CB05,278531808,302.00,59.5375785827637
CB05,286396256,302.00,60.0134963989258
CB05,294295648,302.00,60.4773406982422
CB05,302227520,302.00,60.9289817810059
CB05,310190688,302.00,61.3683700561523
CB05,318183392,302.00,61.7954025268555
CB05,322190464,302.00,62.0042533874512
CB05,403490912,302.00,65.5147476196289
CB05,486024640,302.00,67.8453750610352
CB05,568593856,302.00,69.0896224975586
CB05,650293120,302.00,69.4209594726562
CB05,730494592,302.00,69.1350021362305
CB05,808787520,302.00,68.3264465332031
CB05,884948864,302.00,67.2707061767578
CB05,958896832,302.00,65.9537658691406
CB05,1030656512,302.00,64.5851287841797
CB05,1100258432,302.00,63.1059951782227
CB05,1167793664,302.00,61.6422805786133
CB05,1233350528,302.00,60.1606941223145
CB05,1297122432,302.00,58.7107391357422
CB05,1359147392,302.00,57.3106575012207
CB05,1419531648,302.00,55.9159278869629
CB05,1478376832,302.00,54.6204109191895
CB05,1535763456,302.00,53.348518371582
CB05,1591780864,302.00,52.1053047180176
CB05,1646513920,302.00,50.9647521972656
CB05,1700022656,302.00,49.8471069335938
CB05,1752377984,302.00,48.7558822631836
CB05,1803641728,302.00,47.7483711242676
CB05,1853850112,302.00,46.7839584350586
CB05,1903042304,302.00,45.8427581787109
CB05,1951261184,302.00,44.9255981445312
CB05,1998552576,302.00,44.0736312866211
CB05,2044958720,302.00,43.2677154541016
CB05,2090526208,302.00,42.4822273254395
CB05,2135284608,302.00,41.7174034118652
CB05,2179272960,302.00,40.9731750488281
CB05,2222517504,302.00,40.2716941833496
CB05,2265046272,302.00,39.6218452453613
CB05,2306881280,302.00,38.9878044128418
CB05,2348059136,302.00,38.3696556091309
CB05,2388602624,302.00,37.7671813964844
CB05,2428543232,302.00,37.1803588867188
CB05,2467906560,302.00,36.6090087890625
CB05,2506712576,302.00,36.0528793334961
CB05,2544984576,302.00,35.5115966796875
CB05,2582736128,302.00,34.9847717285156
CB05,1989483.625,302.50,36.1263008117676
CB05,6041945.5,302.50,36.4245376586914
CB05,10212377,302.50,36.7730560302734
CB05,14513020,302.50,37.1501808166504
CB05,18947696,302.50,37.5466232299805
CB05,23519640,302.50,37.9576950073242
CB05,28229544,302.50,38.3806686401367
CB05,33077038,302.50,38.8135719299316
CB05,38060836,302.50,39.2550086975098
CB05,43179372,302.50,39.7034454345703
CB05,48430464,302.50,40.1579933166504
CB05,53811472,302.50,40.6175727844238
CB05,59319672,302.50,41.0808448791504
CB05,64952204,302.50,41.5473213195801
CB05,70705576,302.50,42.0433616638184
CB05,76576224,302.50,42.6327514648438
CB05,82560592,302.50,43.2495651245117
CB05,88654608,302.50,43.8735961914062
CB05,94853176,302.50,44.5206718444824
CB05,101151856,302.50,45.1666641235352
CB05,107544800,302.50,45.8106956481934
CB05,114028448,302.50,46.4664573669434
CB05,120600424,302.50,47.1286201477051
CB05,127261224,302.50,47.7862014770508
CB05,134010336,302.50,48.439094543457
CB05,140845824,302.50,49.0868339538574
CB05,147764672,302.50,49.7286720275879
CB05,154763440,302.50,50.3638572692871
CB05,161838928,302.50,51.0077934265137
CB05,168988672,302.50,51.6470565795898
CB05,176210512,302.50,52.2781829833984
CB05,183501856,302.50,52.9008140563965
CB05,190859888,302.50,53.5146293640137
CB05,198282192,302.50,54.1192817687988
CB05,205765984,302.50,54.714412689209
CB05,213308256,302.50,55.2993507385254
CB05,220906848,302.50,55.8739395141602
CB05,228559840,302.50,56.4380073547363
CB05,236265104,302.50,56.9912872314453
CB05,244020560,302.50,57.5335655212402
CB05,251824016,302.50,58.0646591186523
CB05,259673360,302.50,58.5897064208984
CB05,267566400,302.50,59.1123466491699
CB05,275501184,302.50,59.6232452392578
CB05,283475648,302.50,60.1222381591797
CB05,291488032,302.50,60.6091613769531
CB05,299536128,302.50,61.0838470458984
CB05,307618048,302.50,61.5460968017578
CB05,315732192,302.50,61.9957847595215
CB05,323876480,302.50,62.4328384399414
CB05,327959520,302.50,62.6465911865234
CB05,410809056,302.50,66.242057800293
CB05,494921568,302.50,68.6321334838867
CB05,579058432,302.50,69.9114151000977
CB05,662284480,302.50,70.2492980957031
CB05,743935296,302.50,69.9558410644531
CB05,823590912,302.50,69.1197891235352
CB05,901018752,302.50,68.0313415527344
CB05,976164032,302.50,66.676399230957
CB05,1048987072,302.50,65.2638626098633
CB05,1119592064,302.50,63.7413673400879
CB05,1188050560,302.50,62.2369499206543
CB05,1254451968,302.50,60.7126731872559
CB05,1318979712,302.50,59.2230110168457
CB05,1381730432,302.50,57.7847900390625
CB05,1442807680,302.50,56.3538932800293
CB05,1502308096,302.50,55.031566619873
CB05,1560313088,302.50,53.7289009094238
CB05,1616904832,302.50,52.4633102416992
CB05,1672163200,302.50,51.2957305908203
CB05,1726168448,302.50,50.1522789001465
CB05,1779007360,302.50,49.0374755859375
CB05,1830702336,302.50,48.016242980957
CB05,1881305472,302.50,47.0299987792969
CB05,1930863488,302.50,46.067699432373
CB05,1979421440,302.50,45.1302185058594
CB05,2027026176,302.50,44.2701835632324
CB05,2073723392,302.50,43.4467849731445
CB05,2119560448,302.50,42.6445579528809
CB05,2164576000,302.50,41.8637886047363
CB05,2208808960,302.50,41.104419708252
CB05,2252283648,302.50,40.4002685546875
CB05,2295028992,302.50,39.7376480102539
CB05,2337080064,302.50,39.0916557312012
CB05,2378462720,302.50,38.4621162414551
CB05,2419202816,302.50,37.8488845825195
CB05,2459325440,302.50,37.2516975402832
CB05,2498855680,302.50,36.6703414916992
CB05,2537819648,302.50,36.1045532226562
CB05,2576236800,302.50,35.5540504455566
CB05,2614131456,302.50,35.0184669494629
CB05,2019221.75,303.00,36.1171340942383
CB05,6133843,303.00,36.4248161315918
CB05,10369775,303.00,36.7823219299316
CB05,14738874,303.00,37.1683464050293
CB05,19245166,303.00,37.5737686157227
CB05,23891772,303.00,37.9940032958984
CB05,28679350,303.00,38.4263191223145
CB05,33607332,303.00,38.868824005127
CB05,38674660,303.00,39.3199615478516
CB05,43879448,303.00,39.7783584594727
CB05,49219424,303.00,40.2431259155273
CB05,54692144,303.00,40.7127571105957
CB05,60294620,303.00,41.1863555908203
CB05,66023740,303.00,41.6634674072266
CB05,71876136,303.00,42.2003173828125
CB05,77848248,303.00,42.8125648498535
CB05,83936096,303.00,43.4432373046875
CB05,90135152,303.00,44.0908470153809
CB05,96440352,303.00,44.7528800964355
CB05,102847256,303.00,45.4134140014648
CB05,109350056,303.00,46.0711479187012
CB05,115945792,303.00,46.7502059936523
CB05,122633120,303.00,47.4272422790527
CB05,129412896,303.00,48.0999374389648
CB05,136283520,303.00,48.7676734924316
CB05,143242672,303.00,49.429931640625
CB05,150286896,303.00,50.086009979248
CB05,157413136,303.00,50.7384071350098
CB05,164617312,303.00,51.3993263244629
CB05,171897472,303.00,52.0523948669434
CB05,179251472,303.00,52.6974182128906
CB05,186676384,303.00,53.333984375
CB05,194169600,303.00,53.9616088867188
CB05,201728688,303.00,54.579833984375
CB05,209350784,303.00,55.1882400512695
CB05,217033376,303.00,55.7864151000977
CB05,224773552,303.00,56.3739814758301
CB05,232569328,303.00,56.950798034668
CB05,240418288,303.00,57.5165023803711
CB05,248318672,303.00,58.071102142334
CB05,256268320,303.00,58.614372253418
CB05,264264928,303.00,59.1545562744141
CB05,272306400,303.00,59.6891136169434
CB05,280390784,303.00,60.2116813659668
CB05,288515808,303.00,60.7220649719238
CB05,296679968,303.00,61.2200927734375
CB05,304880800,303.00,61.7056198120117
CB05,313116704,303.00,62.1785202026367
CB05,321385088,303.00,62.6385917663574
CB05,329684768,303.00,63.0857772827148
CB05,333845792,303.00,63.3045196533203
CB05,418284448,303.00,66.9872894287109
CB05,504013792,303.00,69.4385528564453
CB05,589759616,303.00,70.75341796875
CB05,674540928,303.00,71.0984039306641
CB05,757676608,303.00,70.7962265014648
CB05,838726848,303.00,69.932502746582
CB05,917440192,303.00,68.8098449707031
CB05,993766400,303.00,67.4115905761719
CB05,1067677824,303.00,65.9558715820312
CB05,1139283712,303.00,64.3867874145508
CB05,1208675840,303.00,62.8414649963379
CB05,1275949952,303.00,61.2747116088867
CB05,1341284864,303.00,59.7490997314453
CB05,1404767616,303.00,58.2711067199707
CB05,1466528384,303.00,56.8052101135254
CB05,1526660608,303.00,55.4518203735352
CB05,1585249408,303.00,54.1156044006348
CB05,1642380032,303.00,52.8263206481934
CB05,1698153728,303.00,51.6306304931641
CB05,1752645504,303.00,50.460636138916
CB05,1805910656,303.00,49.3186111450195
CB05,1858004608,303.00,48.2829971313477
CB05,1908976384,303.00,47.2736167907715
CB05,1958880512,303.00,46.2892875671387
CB05,2007762176,303.00,45.3308944702148
CB05,2055671936,303.00,44.463508605957
CB05,2102658048,303.00,43.622486114502
CB05,2148765440,303.00,42.8034477233887
CB05,2194036480,303.00,42.0067253112793
CB05,2238500864,303.00,41.2320518493652
CB05,2282194944,303.00,40.5260276794434
CB05,2325146112,303.00,39.8504676818848
CB05,2367407616,303.00,39.1926193237305
CB05,2409005056,303.00,38.5522994995117
CB05,2449948672,303.00,37.9287490844727
CB05,2490264576,303.00,37.3216972351074
CB05,2529976320,303.00,36.7308654785156
CB05,2569110784,303.00,36.1559410095215
CB05,2607690496,303.00,35.5966339111328
CB05,2645736192,303.00,35.0526313781738
CB05,2049244.5,303.50,36.1079788208008
CB05,6226660,303.50,36.425121307373
CB05,10528777,303.50,36.7916564941406
CB05,14967078,303.50,37.186653137207
CB05,19545792,303.50,37.6011619567871
CB05,24267916,303.50,38.030689239502
CB05,29134102,303.50,38.472484588623
CB05,34143712,303.50,38.9247360229492
CB05,39295524,303.50,39.3858070373535
CB05,44587716,303.50,39.8543739318848
CB05,50017980,303.50,40.329460144043
CB05,55583656,303.50,40.8093719482422
CB05,61281660,303.50,41.2936973571777
CB05,67108852,303.50,41.7815093994141
CB05,73062072,303.50,42.3595008850098
CB05,79137024,303.50,42.9955673217773
CB05,85329728,303.50,43.6407508850098
CB05,91635224,303.50,44.3126487731934
CB05,98049280,303.50,44.9890747070312
CB05,104566288,303.50,45.6641502380371
CB05,111180512,303.50,46.3435554504395
CB05,117890616,303.50,47.0401077270508
CB05,124696792,303.50,47.7323150634766
CB05,131598560,303.50,48.4199447631836
CB05,138593408,303.50,49.1023368835449
CB05,145678736,303.50,49.7791061401367
CB05,152850976,303.50,50.4496917724609
CB05,160106416,303.50,51.1233406066895
CB05,167441680,303.50,51.7988433837891
CB05,174854880,303.50,52.4664459228516
CB05,182343536,303.50,53.1257934570312
CB05,189904832,303.50,53.776481628418
CB05,197536224,303.50,54.418041229248
CB05,205234928,303.50,55.0500526428223
CB05,212998560,303.50,55.6721267700195
CB05,220824016,303.50,56.283863067627
CB05,228708480,303.50,56.8847503662109
CB05,236649920,303.50,57.4746475219727
CB05,244646304,303.50,58.0533294677734
CB05,252695264,303.50,58.6206016540527
CB05,260794512,303.50,59.1762619018555
CB05,268941984,303.50,59.7321929931641
CB05,277135680,303.50,60.2788581848145
CB05,285373280,303.50,60.8133010864258
CB05,293652640,303.50,61.335334777832
CB05,301971840,303.50,61.8447952270508
CB05,310328960,303.50,62.3415260314941
CB05,318721856,303.50,62.8253936767578
CB05,327148928,303.50,63.2962760925293
CB05,335607360,303.50,63.7539367675781
CB05,339847936,303.50,63.9778213500977
CB05,425917504,303.50,67.7495956420898
CB05,513306816,303.50,70.263671875
CB05,600696128,303.50,71.6150512695312
CB05,687072704,303.50,71.967529296875
CB05,771720576,303.50,71.6554260253906
CB05,854186368,303.50,70.763313293457
CB05,934202816,303.50,69.6040420532227
CB05,1011729216,303.50,68.1604156494141
CB05,1086752128,303.50,66.661979675293
CB05,1159393536,303.50,65.0463562011719
CB05,1229722752,303.50,63.4600715637207
CB05,1297857024,303.50,61.8477020263672
CB05,1363974784,303.50,60.2846069335938
CB05,1428185472,303.50,58.7652473449707
CB05,1490602112,303.50,57.2660064697266
CB05,1551336704,303.50,55.8754959106445
CB05,1610494592,303.50,54.5040245056152
CB05,1668168704,303.50,53.1922645568848
CB05,1724442880,303.50,51.9672203063965
CB05,1779387520,303.50,50.7681884765625
CB05,1833071360,303.50,49.607006072998
CB05,1885550336,303.50,48.5491180419922
CB05,1936881152,303.50,47.5159683227539
CB05,1987143424,303.50,46.510181427002
CB05,2036367872,303.50,45.5387992858887
CB05,2084598528,303.50,44.6585884094238
CB05,2131886976,303.50,43.8005561828613
CB05,2178278400,303.50,42.9652557373047
CB05,2223823360,303.50,42.153205871582
CB05,2268542464,303.50,41.3638153076172
CB05,2312475392,303.50,40.6579818725586
CB05,2355656192,303.50,39.9699974060059
CB05,2398115072,303.50,39.2997398376465
CB05,2439888896,303.50,38.6471977233887
CB05,2480998656,303.50,38.0119857788086
CB05,2521469952,303.50,37.3938331604004
CB05,2561329664,303.50,36.7924423217773
CB05,2600601600,303.50,36.2075042724609
CB05,2639313152,303.50,35.6386909484863
CB05,2677484800,303.50,35.0856819152832
CB05,2079549.75,304.00,36.0988159179688
CB05,6320377,304.00,36.4254341125488
CB05,10689374,304.00,36.8010330200195
CB05,15197589,304.00,37.2050704956055
CB05,19849536,304.00,37.6287422180176
CB05,24648064,304.00,38.0676612854004
CB05,29593814,304.00,38.5190658569336
CB05,34685964,304.00,38.9812622070312
CB05,39923376,304.00,39.4524078369141
CB05,45304140,304.00,39.931324005127
CB05,50825956,304.00,40.4167213439941
CB05,56485760,304.00,40.9073600769043
CB05,62280700,304.00,41.402515411377
CB05,68207688,304.00,41.9029121398926
CB05,74262856,304.00,42.5234031677246
CB05,80442104,304.00,43.181713104248
CB05,86741256,304.00,43.8454399108887
CB05,93155352,304.00,44.5376205444336
CB05,99679512,304.00,45.2293510437012
CB05,106307904,304.00,45.9197654724121
CB05,113036336,304.00,46.6235160827637
CB05,119864168,304.00,47.3350639343262
CB05,126792008,304.00,48.04248046875
CB05,133818208,304.00,48.7452697753906
CB05,140939616,304.00,49.4428672790527
CB05,148153216,304.00,50.1348495483398
CB05,155455680,304.00,50.820499420166
CB05,162842368,304.00,51.5158081054688
CB05,170311376,304.00,52.2062454223633
CB05,177860304,304.00,52.8886489868164
CB05,185486432,304.00,53.5626907348633
CB05,193187072,304.00,54.227954864502
CB05,200959664,304.00,54.8839302062988
CB05,208801232,304.00,55.5301742553711
CB05,216709168,304.00,56.1662979125977
CB05,224680992,304.00,56.7919502258301
CB05,232712192,304.00,57.4061393737793
CB05,240802384,304.00,58.0093803405762
CB05,248949520,304.00,58.6013717651367
CB05,257149696,304.00,59.1814346313477
CB05,265401888,304.00,59.750904083252
CB05,273703776,304.00,60.3222160339355
CB05,282052960,304.00,60.8812980651855
CB05,290447488,304.00,61.4279327392578
CB05,298884640,304.00,61.9619064331055
CB05,307362848,304.00,62.4830474853516
CB05,315880032,304.00,62.9911918640137
CB05,324433920,304.00,63.4862251281738
CB05,333022720,304.00,63.968017578125
CB05,341644416,304.00,64.4364013671875
CB05,345966848,304.00,64.6655120849609
CB05,433704800,304.00,68.5279312133789
CB05,522796096,304.00,71.106803894043
CB05,611868672,304.00,72.4943084716797
CB05,699875072,304.00,72.8553771972656
CB05,786065600,304.00,72.5318984985352
CB05,869970752,304.00,71.6108779907227
CB05,951338432,304.00,70.4160461425781
CB05,1030076480,304.00,68.9242553710938
CB05,1106216960,304.00,67.3826293945312
CB05,1179866496,304.00,65.7152328491211
CB05,1251113600,304.00,64.085807800293
CB05,1320097152,304.00,62.4251441955566
CB05,1386990592,304.00,60.8244209289551
CB05,1451926016,304.00,59.2623138427734
CB05,1515004800,304.00,57.7313652038574
CB05,1576351104,304.00,56.3033332824707
CB05,1636083968,304.00,54.8963241577148
CB05,1694301696,304.00,53.5630645751953
CB05,1751076608,304.00,52.3078422546387
CB05,1806484992,304.00,51.0798606872559
CB05,1860599040,304.00,49.9037437438965
CB05,1913480192,304.00,48.8213729858398
CB05,1965185920,304.00,47.7648468017578
CB05,2015769856,304.00,46.7354621887207
CB05,2065293184,304.00,45.7557373046875
CB05,2113804288,304.00,44.8557243347168
CB05,2161350656,304.00,43.9789276123047
CB05,2207988992,304.00,43.1259346008301
CB05,2253754624,304.00,42.2968864440918
CB05,2298685184,304.00,41.5055503845215
CB05,2342818560,304.00,40.7855529785156
CB05,2386184448,304.00,40.0839653015137
CB05,2428820992,304.00,39.4008255004883
CB05,2470761728,304.00,38.7359352111816
CB05,2512025088,304.00,38.0889434814453
CB05,2552652032,304.00,37.4598846435547
CB05,2592655616,304.00,36.848087310791
CB05,2632065024,304.00,36.2532806396484
CB05,2670904832,304.00,35.6751136779785
CB05,2709197824,304.00,35.1132278442383
CB05,2110131.75,304.50,36.0896453857422
CB05,6414973.5,304.50,36.4257431030273
CB05,10851498,304.50,36.8104362487793
CB05,15430359,304.50,37.2235565185547
CB05,20156320,304.50,37.656494140625
CB05,25032150,304.50,38.1048812866211
CB05,30058264,304.50,38.566104888916
CB05,35234072,304.50,39.0382461547852
CB05,40558264,304.50,39.51953125
CB05,46028832,304.50,40.0088157653809
CB05,51643200,304.50,40.5047569274902
CB05,57398524,304.50,41.006233215332
CB05,63291812,304.50,41.5124092102051
CB05,69319696,304.50,42.0526733398438
CB05,75478232,304.50,42.6972427368164
CB05,81763520,304.50,43.370361328125
CB05,88170624,304.50,44.0578804016113
CB05,94694800,304.50,44.7658271789551
CB05,101330824,304.50,45.4734191894531
CB05,108072544,304.50,46.1794624328613
CB05,114917600,304.50,46.9076309204102
CB05,121866320,304.50,47.6347122192383
CB05,128918344,304.50,48.357852935791
CB05,136071232,304.50,49.076358795166
CB05,143321296,304.50,49.789680480957
CB05,150665856,304.50,50.4973030090332
CB05,158100192,304.50,51.2022438049316
CB05,165621200,304.50,51.9157943725586
CB05,173226528,304.50,52.6215438842773
CB05,180913744,304.50,53.3191070556641
CB05,188680032,304.50,54.0081825256348
CB05,196522848,304.50,54.6883354187012
CB05,204439216,304.50,55.3590507507324
CB05,212426640,304.50,56.0198936462402
CB05,220481824,304.50,56.670223236084
CB05,228600864,304.50,57.3092651367188
CB05,236782592,304.50,57.9372596740723
CB05,245024848,304.50,58.5541000366211
CB05,253325376,304.50,59.1594657897949
CB05,261681504,304.50,59.7530403137207
CB05,270090976,304.50,60.3401832580566
CB05,278551392,304.50,60.9247207641602
CB05,287060416,304.50,61.4967498779297
CB05,295615456,304.50,62.0559310913086
CB05,304214592,304.50,62.6021347045898
CB05,312855456,304.50,63.1352462768555
CB05,321536416,304.50,63.655101776123
CB05,330255168,304.50,64.1615600585938
CB05,339009760,304.50,64.6545028686523
CB05,347798368,304.50,65.1338195800781
CB05,352204448,304.50,65.3682861328125
CB05,441651424,304.50,69.322868347168
CB05,532481280,304.50,71.9676284790039
CB05,623277376,304.50,73.3915863037109
CB05,712947008,304.50,73.7613830566406
CB05,800712064,304.50,73.4250793457031
CB05,886072768,304.50,72.4738616943359
CB05,968793024,304.50,71.2395324707031
CB05,1048762944,304.50,69.7012329101562
CB05,1126024448,304.50,68.1127395629883
CB05,1200690560,304.50,66.3918685913086
CB05,1272855552,304.50,64.718994140625
CB05,1342687488,304.50,63.0080032348633
CB05,1410367232,304.50,61.3708419799805
CB05,1476031232,304.50,59.7649917602539
CB05,1539785856,304.50,58.2038116455078
CB05,1601764224,304.50,56.7387924194336
CB05,1662076544,304.50,55.2953186035156
CB05,1720808832,304.50,53.9398536682129
CB05,1778056448,304.50,52.6524810791016
CB05,1833903872,304.50,51.393726348877
CB05,1888419584,304.50,50.2026214599609
CB05,1941671040,304.50,49.0941314697266
CB05,1993714688,304.50,48.012508392334
CB05,2044617984,304.50,46.9591979980469
CB05,2094426240,304.50,45.9722671508789
CB05,2143202048,304.50,45.0521430969238
CB05,2190996224,304.50,44.1562194824219
CB05,2237863168,304.50,43.284984588623
CB05,2283847424,304.50,42.438549041748
CB05,2328976896,304.50,41.6461906433105
CB05,2373293056,304.50,40.9113922119141
CB05,2416826880,304.50,40.1956520080566
CB05,2459634176,304.50,39.499439239502
CB05,2501730304,304.50,38.8221321105957
CB05,2543145472,304.50,38.1634674072266
CB05,2583907584,304.50,37.5231285095215
CB05,2624042496,304.50,36.9007568359375
CB05,2663578880,304.50,36.2959671020508
CB05,2702538496,304.50,35.7083702087402
CB05,2740951296,304.50,35.1376724243164
CB05,2140979,305.00,36.0804595947266
CB05,6510422.5,305.00,36.4260292053223
CB05,11015107,305.00,36.8198432922363
CB05,15665316,305.00,37.2421035766602
CB05,20466016,305.00,37.6844139099121
CB05,25419954,305.00,38.1423835754395
CB05,30527516,305.00,38.6133880615234
CB05,35787976,305.00,39.0955429077148
CB05,41199920,305.00,39.5871620178223
CB05,46761244,305.00,40.0871391296387
CB05,52469456,305.00,40.5937461853027
CB05,58321564,305.00,41.1063003540039
CB05,64314432,305.00,41.6233978271484
CB05,70444688,305.00,42.204475402832
CB05,76708208,305.00,42.8731689453125
CB05,83100840,305.00,43.5609169006348
CB05,89617560,305.00,44.273380279541
CB05,96253408,305.00,44.9972190856934
CB05,103002680,305.00,45.7206382751465
CB05,109859992,305.00,46.4488334655762
CB05,116824376,305.00,47.1955795288086
CB05,123896904,305.00,47.9391708374023
CB05,131075656,305.00,48.6785697937012
CB05,138357344,305.00,49.4133415222168
CB05,145738640,305.00,50.1428451538086
CB05,153215552,305.00,50.8659400939941
CB05,160783680,305.00,51.5935745239258
CB05,168441648,305.00,52.322868347168
CB05,176186368,305.00,53.0444068908691
CB05,184015008,305.00,53.7577476501465
CB05,191924848,305.00,54.4624252319336
CB05,199912672,305.00,55.1578941345215
CB05,207976176,305.00,55.8436660766602
CB05,216111600,305.00,56.5189781188965
CB05,224315392,305.00,57.1830749511719
CB05,232586128,305.00,57.8361930847168
CB05,240921264,305.00,58.4781188964844
CB05,249318832,305.00,59.1087265014648
CB05,257776416,305.00,59.7276840209961
CB05,266291200,305.00,60.3346481323242
CB05,274860896,305.00,60.9399757385254
CB05,283482912,305.00,61.537727355957
CB05,292154656,305.00,62.122745513916
CB05,300874400,305.00,62.6947746276855
CB05,309639168,305.00,63.2535591125488
CB05,318446784,305.00,63.7988929748535
CB05,327294976,305.00,64.3306427001953
CB05,336182112,305.00,64.8487014770508
CB05,345106080,305.00,65.3529815673828
CB05,354065024,305.00,65.843376159668
CB05,358556896,305.00,66.0832977294922
CB05,449751232,305.00,70.1321411132812
CB05,542362944,305.00,72.8455200195312
CB05,634920576,305.00,74.3053359985352
CB05,726288000,305.00,74.6843338012695
CB05,815654720,305.00,74.3336486816406
CB05,902485312,305.00,73.3507385253906
CB05,986583488,305.00,72.0758056640625
CB05,1067796288,305.00,70.4927291870117
CB05,1146193920,305.00,68.8527374267578
CB05,1221883520,305.00,67.0762100219727
CB05,1295004800,305.00,65.3631439208984
CB05,1365702016,305.00,63.6011123657227
CB05,1434165888,305.00,61.927677154541
CB05,1500542592,305.00,60.2756462097168
CB05,1564961920,305.00,58.6844825744629
CB05,1627540992,305.00,57.1792869567871
CB05,1688396672,305.00,55.6966018676758
CB05,1747627520,305.00,54.3194732666016
CB05,1805331712,305.00,52.998607635498
CB05,1861597312,305.00,51.707878112793
CB05,1916501888,305.00,50.502513885498
CB05,1970109056,305.00,49.3671188354492
CB05,2022486528,305.00,48.2598190307617
CB05,2073695744,305.00,47.1823692321777
CB05,2123795328,305.00,46.1895637512207
CB05,2172837888,305.00,45.2493019104004
CB05,2220887552,305.00,44.3343086242676
CB05,2267986944,305.00,43.4449081420898
CB05,2314187776,305.00,42.5812301635742
CB05,2359521536,305.00,41.7894821166992
CB05,2404023296,305.00,41.0400123596191
CB05,2447736832,305.00,40.310417175293
CB05,2490697472,305.00,39.6006965637207
CB05,2532939776,305.00,38.9105453491211
CB05,2574493184,305.00,38.2397003173828
CB05,2615383552,305.00,37.587760925293
CB05,2655650560,305.00,36.9547119140625
CB05,2695308800,305.00,36.3398094177246
CB05,2734384896,305.00,35.7426376342773
CB05,2772902144,305.00,35.1627883911133
CB05,2172088.5,305.50,36.0712585449219
CB05,6606721,305.50,36.4262809753418
CB05,11180204,305.50,36.8292236328125
CB05,15902415,305.50,37.2607002258301
CB05,20778630,305.50,37.7123985290527
CB05,25811520,305.50,38.1800155639648
CB05,31001346,305.50,38.661003112793
CB05,36347328,305.50,39.1533317565918
CB05,41847988,305.50,39.6555824279785
CB05,47501280,305.50,40.166130065918
CB05,53304496,305.50,40.6837310791016
CB05,59254676,305.50,41.207405090332
CB05,65348560,305.50,41.7356567382812
CB05,71582488,305.50,42.3579444885254
CB05,77952376,305.50,43.0513687133789
CB05,84453672,305.50,43.7539329528809
CB05,91081552,305.50,44.4919776916504
CB05,97830816,305.50,45.2319946289062
CB05,104694928,305.50,45.9714813232422
CB05,111669856,305.50,46.724536895752
CB05,118757000,305.50,47.4879531860352
CB05,125955680,305.50,48.2480964660645
CB05,133263144,305.50,49.0042304992676
CB05,140676048,305.50,49.7557716369629
CB05,148190144,305.50,50.5012626647949
CB05,155801360,305.50,51.2398567199707
CB05,163507344,305.50,51.9919204711914
CB05,171305088,305.50,52.7376670837402
CB05,179191744,305.50,53.4754371643066
CB05,187164320,305.50,54.2047309875488
CB05,195220016,305.50,54.9249992370605
CB05,203355808,305.50,55.6357154846191
CB05,211567840,305.50,56.3359680175781
CB05,219853632,305.50,57.0255470275879
CB05,228211248,305.50,57.7045402526855
CB05,236637536,305.50,58.3723945617676
CB05,245130144,305.50,59.0289001464844
CB05,253686768,305.50,59.6737442016602
CB05,262304640,305.50,60.3066024780273
CB05,270981120,305.50,60.9276695251465
CB05,279713888,305.50,61.5515174865723
CB05,288500448,305.50,62.1626472473145
CB05,297338816,305.50,62.7608108520508
CB05,306226016,305.50,63.3457946777344
CB05,315158176,305.50,63.9168357849121
CB05,324135456,305.50,64.4744186401367
