Mechanism,NOx.Emissions,Temperature,H2O2
RADM2,22503008,291.50,0.383005294146699
RADM2,26972126,291.50,0.399671129525103
RADM2,31538936,291.50,0.41271339124016
RADM2,36199140,291.50,0.422974127944897
RADM2,40948704,291.50,0.431050750648865
RADM2,45783812,291.50,0.437352848381423
RADM2,50700940,291.50,0.442175074333306
RADM2,55696960,291.50,0.445738834731202
RADM2,60769324,291.50,0.448214659831692
RADM2,65915300,291.50,0.449739301355834
RADM2,71133680,291.50,0.450423698339364
RADM2,76423224,291.50,0.450362025450346
RADM2,81782048,291.50,0.449633386079284
RADM2,87207648,291.50,0.448308612455151
RADM2,92695784,291.50,0.446445630464254
RADM2,98241184,291.50,0.44415424116373
RADM2,103840080,291.50,0.441753106317222
RADM2,109489104,291.50,0.43895392876081
RADM2,115185024,291.50,0.435793179320854
RADM2,120925032,291.50,0.432305302666691
RADM2,126707424,291.50,0.428520108286534
RADM2,132530192,291.50,0.424464297044125
RADM2,138392624,291.50,0.420163237535576
RADM2,144293680,291.50,0.415640355466707
RADM2,150232640,291.50,0.410917300186497
RADM2,156208416,291.50,0.406014166731694
RADM2,162220176,291.50,0.40111755583716
RADM2,168266528,291.50,0.396346927500346
RADM2,174346224,291.50,0.391440935221254
RADM2,180458352,291.50,0.386414178432659
RADM2,186601264,291.50,0.381280368388914
RADM2,192772480,291.50,0.376052439188257
RADM2,198970400,291.50,0.370742436750504
RADM2,205194512,291.50,0.365361713106083
RADM2,211442304,291.50,0.359921065173907
RADM2,217712912,291.50,0.354433093985307
RADM2,224004384,291.50,0.348905432323576
RADM2,230315120,291.50,0.343346795439459
RADM2,236643664,291.50,0.338113037567922
RADM2,242988576,291.50,0.332939814606803
RADM2,249348560,291.50,0.327748245210202
RADM2,255722592,291.50,0.322545240516448
RADM2,262109008,291.50,0.317337350841385
RADM2,268506912,291.50,0.312130765678376
RADM2,274914592,291.50,0.3069313136983
RADM2,278121824,291.50,0.304336000844785
RADM2,342511072,291.50,0.254215176687111
RADM2,406711168,291.50,0.21193469201819
RADM2,470025504,291.50,0.179514902942657
RADM2,532058816,291.50,0.156842802634394
RADM2,592629760,291.50,0.140389116998207
RADM2,651689088,291.50,0.127906116254017
RADM2,709256768,291.50,0.118258999814991
RADM2,765393792,291.50,0.110471368164333
RADM2,820181504,291.50,0.103673923612657
RADM2,873704192,291.50,0.0984618706012519
RADM2,926041472,291.50,0.0935440197524784
RADM2,977274560,291.50,0.0893225493570071
RADM2,1027481920,291.50,0.0858463578001789
RADM2,1076733184,291.50,0.0824790027942335
RADM2,1125101952,291.50,0.0792333351706809
RADM2,1172639616,291.50,0.076444198193748
RADM2,1219403520,291.50,0.0742200328973652
RADM2,1265436288,291.50,0.0720407900001163
RADM2,1310785792,291.50,0.0699119928615488
RADM2,1355486592,291.50,0.0678379366569892
RADM2,1399570432,291.50,0.065821841033209
RADM2,1443087872,291.50,0.0638659680696207
RADM2,1486053888,291.50,0.0620425585906581
RADM2,1528500736,291.50,0.0607506961403104
RADM2,1570449024,291.50,0.0594738217007951
RADM2,1611912192,291.50,0.058214114084798
RADM2,1652916608,291.50,0.0569734294464386
RADM2,1693477504,291.50,0.0557533151590572
RADM2,1733609600,291.50,0.0545564982079583
RADM2,1773333504,291.50,0.0533826316484465
RADM2,1812663552,291.50,0.0522324752894043
RADM2,1851608064,291.50,0.0511066501618362
RADM2,1890192128,291.50,0.050007411406261
RADM2,1928425088,291.50,0.0489315116203315
RADM2,1966319360,291.50,0.0478808243054019
RADM2,2003868544,291.50,0.0468552488475105
RADM2,2041088640,291.50,0.0458548407578085
RADM2,2077981952,291.50,0.0449511608491271
RADM2,2114559232,291.50,0.0443004175010309
RADM2,2150830336,291.50,0.0436548297511052
RADM2,1883936.25,292.00,0.112444317745819
RADM2,5787926,292.00,0.224443297280885
RADM2,9842132,292.00,0.292838669979645
RADM2,14025892,292.00,0.336441069448412
RADM2,18328256,292.00,0.366690372510803
RADM2,22741952,292.00,0.388902382519873
RADM2,27260902,292.00,0.405810496317827
RADM2,31879286,292.00,0.419118462158252
RADM2,36592792,292.00,0.429598051576718
RADM2,41397436,292.00,0.437857056168056
RADM2,46289256,292.00,0.444312003855529
RADM2,51264836,292.00,0.449262987922694
RADM2,56321092,292.00,0.452934717509734
RADM2,61455384,292.00,0.455501719676121
RADM2,66665584,292.00,0.457103049855689
RADM2,71950472,292.00,0.45785056301817
RADM2,77308496,292.00,0.457840543255372
RADM2,82737328,292.00,0.457153315203129
RADM2,88233840,292.00,0.455860127424046
RADM2,93792680,292.00,0.454020987472603
RADM2,99409112,292.00,0.451688270119988
RADM2,105079848,292.00,0.449176112971017
RADM2,110801096,292.00,0.446380293839255
RADM2,116569736,292.00,0.443217240686522
RADM2,122383280,292.00,0.439720398981436
RADM2,128240096,292.00,0.435922520303222
RADM2,134138672,292.00,0.431849611626234
RADM2,140078784,292.00,0.427527263591188
RADM2,146059072,292.00,0.422979123948508
RADM2,152078720,292.00,0.418227091847356
RADM2,158136864,292.00,0.413291456613507
RADM2,164232384,292.00,0.408191064282803
RADM2,170363584,292.00,0.4033330058828
RADM2,176529952,292.00,0.398388683153783
RADM2,182729488,292.00,0.393320959135579
RADM2,188959696,292.00,0.388143794882723
RADM2,195218912,292.00,0.382870068982299
RADM2,201506624,292.00,0.377512021643156
RADM2,207820272,292.00,0.372081143673597
RADM2,214158432,292.00,0.366588315259264
RADM2,220519376,292.00,0.361043750451984
RADM2,226901680,292.00,0.355459078837939
RADM2,233303744,292.00,0.349842682600965
RADM2,239724272,292.00,0.344325373768939
RADM2,246161552,292.00,0.33909758334616
RADM2,252614480,292.00,0.333850086464693
RADM2,259081760,292.00,0.328589877529595
RADM2,265561936,292.00,0.323323562367861
RADM2,272053792,292.00,0.318057385984005
RADM2,278555936,292.00,0.312797288071209
RADM2,281810624,292.00,0.310171277551063
RADM2,347154336,292.00,0.25918664436908
RADM2,412309536,292.00,0.216290083066006
RADM2,476556128,292.00,0.182780304780472
RADM2,539481792,292.00,0.159459667692374
RADM2,600897984,292.00,0.142644576706097
RADM2,660753408,292.00,0.129880509125435
RADM2,719068288,292.00,0.120013249338413
RADM2,775905152,292.00,0.112052762901715
RADM2,831350400,292.00,0.105168748709694
RADM2,885490560,292.00,0.0998415308761658
RADM2,938406336,292.00,0.0948619932605865
RADM2,990185728,292.00,0.0905631611369806
RADM2,1040908480,292.00,0.0870441427269775
RADM2,1090649856,292.00,0.0836356678357575
RADM2,1139482112,292.00,0.0803494770718061
RADM2,1187459328,292.00,0.0775268321762113
RADM2,1234640384,292.00,0.0752752443711202
RADM2,1281071744,292.00,0.0730688565209192
RADM2,1326794624,292.00,0.0709133099463521
RADM2,1371855872,292.00,0.0688130455395175
RADM2,1416282880,292.00,0.0667713245805501
RADM2,1460137216,292.00,0.0647904715989078
RADM2,1503417088,292.00,0.0629717597511181
RADM2,1546169216,292.00,0.0616638684558524
RADM2,1588411008,292.00,0.0603709721103129
RADM2,1630156800,292.00,0.0590953258550186
RADM2,1671433472,292.00,0.0578388101302174
RADM2,1712258304,292.00,0.0566043774352654
RADM2,1752644608,292.00,0.0553921630785936
RADM2,1792617344,292.00,0.0542030725858567
RADM2,1832184192,292.00,0.053037935154876
RADM2,1871361408,292.00,0.0518973891638908
RADM2,1910168192,292.00,0.0507818960493456
RADM2,1948629888,292.00,0.0496917645920192
RADM2,1986740608,292.00,0.0486271543864714
RADM2,2024503808,292.00,0.0475897758700494
RADM2,2061924864,292.00,0.0465761422485667
RADM2,2099014528,292.00,0.0457132144637828
RADM2,2135782528,292.00,0.0450541270957672
RADM2,2172239104,292.00,0.0444001606314526
RADM2,1903042.125,292.50,0.113756219721761
RADM2,5847375,292.50,0.227497923277475
RADM2,9944358,292.50,0.297071811594662
RADM2,14173097,292.50,0.341464023723148
RADM2,18522484,292.50,0.37228142790724
RADM2,22985204,292.50,0.394925314672889
RADM2,27554952,292.50,0.412163525531639
RADM2,32226000,292.50,0.425658036595777
RADM2,36993968,292.50,0.436363389866301
RADM2,41854884,292.50,0.444811076860674
RADM2,46804808,292.50,0.451425008485273
RADM2,51840228,292.50,0.456510412805144
RADM2,56958212,292.50,0.46029555167415
RADM2,62156136,292.50,0.462958837932348
RADM2,67432624,292.50,0.464641547459621
RADM2,72785920,292.50,0.465457228315813
RADM2,78214368,292.50,0.465503385838062
RADM2,83714944,292.50,0.464861954485585
RADM2,89283440,292.50,0.46360454364347
RADM2,94914280,292.50,0.46179324253437
RADM2,100603464,292.50,0.459480564707349
RADM2,106347568,292.50,0.456789578384686
RADM2,112142672,292.50,0.454000365079921
RADM2,117985592,292.50,0.450838144594456
RADM2,123874840,292.50,0.447336750974969
RADM2,129808128,292.50,0.443527742310934
RADM2,135785712,292.50,0.439440484001352
RADM2,141805904,292.50,0.435099428708341
RADM2,147868272,292.50,0.430528501738081
RADM2,153971856,292.50,0.425749852039914
RADM2,160115568,292.50,0.420783907717492
RADM2,166297632,292.50,0.415649820117991
RADM2,172517296,292.50,0.410520700766526
RADM2,178772976,292.50,0.405539768433272
RADM2,185061616,292.50,0.400432770275572
RADM2,191381952,292.50,0.395213639592384
RADM2,197732944,292.50,0.389895504770976
RADM2,204112112,292.50,0.38449068928692
RADM2,210518208,292.50,0.379010794970824
RADM2,216948896,292.50,0.373466813030632
RADM2,223403088,292.50,0.367869068540472
RADM2,229878992,292.50,0.362227331462961
RADM2,236375232,292.50,0.356552259939136
RADM2,242890480,292.50,0.350852902286647
RADM2,249423136,292.50,0.345451223182636
RADM2,255971808,292.50,0.340148270661089
RADM2,262535280,292.50,0.334831246062706
RADM2,269112064,292.50,0.329506782970057
RADM2,275700832,292.50,0.32418123740996
RADM2,282300288,292.50,0.31886057683117
RADM2,285603552,292.50,0.316203868644394
RADM2,351933248,292.50,0.26453642054669
RADM2,418074848,292.50,0.220811258166975
RADM2,483283520,292.50,0.186154050507703
RADM2,547131136,292.50,0.162151125859822
RADM2,609420352,292.50,0.144959322323501
RADM2,670095872,292.50,0.131901101152465
RADM2,729180544,292.50,0.121802526398263
RADM2,786738112,292.50,0.113659630318619
RADM2,842859072,292.50,0.106688373413544
RADM2,897632064,292.50,0.101238246952295
RADM2,951142656,292.50,0.0961966548085336
RADM2,1003481728,292.50,0.0918140771744014
RADM2,1054731968,292.50,0.0882520792555574
RADM2,1104973568,292.50,0.0848026371347288
RADM2,1154274304,292.50,0.0814753958744419
RADM2,1202696832,292.50,0.0786141290953779
RADM2,1250299904,292.50,0.0763349938814883
RADM2,1297131264,292.50,0.0741013500560328
RADM2,1343236608,292.50,0.0719189569009515
RADM2,1388658304,292.50,0.0697923385750698
RADM2,1433445376,292.50,0.0677248673808251
RADM2,1477623680,292.50,0.0657189025421445
RADM2,1521224960,292.50,0.0639009539726842
RADM2,1564285568,292.50,0.0625769436268797
RADM2,1606820224,292.50,0.0612679559863771
RADM2,1648850560,292.50,0.0599762878250587
RADM2,1690400256,292.50,0.058705144911908
RADM2,1731488384,292.50,0.0574551690946112
RADM2,1772130432,292.50,0.0562274532489582
RADM2,1812348672,292.50,0.0550230763729509
RADM2,1852151808,292.50,0.0538428988894335
RADM2,1891564288,292.50,0.0526875730544329
RADM2,1930601088,292.50,0.0515575776516286
RADM2,1969284480,292.50,0.0504532318701401
RADM2,2007607936,292.50,0.0493747161212088
RADM2,2045574016,292.50,0.0483220720381983
RADM2,2083194880,292.50,0.0472952510488511
RADM2,2120478848,292.50,0.0464704559555162
RADM2,2157438720,292.50,0.0458040341766441
RADM2,2194078208,292.50,0.0451416508340241
RADM2,1922443.625,293.00,0.115097313624357
RADM2,5907788.5,293.00,0.230624963570847
RADM2,10048294,293.00,0.301398489499505
RADM2,14322805,293.00,0.346594919431453
RADM2,18720092,293.00,0.377991721256521
RADM2,23232786,293.00,0.401077338008093
RADM2,27854342,293.00,0.418665602186508
RADM2,32579150,293.00,0.432336944022893
RADM2,37402780,293.00,0.443273889816354
RADM2,42321236,293.00,0.451916837285182
RADM2,47330608,293.00,0.458696025606997
RADM2,52427324,293.00,0.463921540072576
RADM2,57608616,293.00,0.467826055672305
RADM2,62872220,293.00,0.470591010603982
RADM2,68216824,293.00,0.472360206504874
RADM2,73640544,293.00,0.47324910656954
RADM2,79141088,293.00,0.473356298602567
RADM2,84714968,293.00,0.472765215864257
RADM2,90356416,293.00,0.47154807836236
RADM2,96060856,293.00,0.469768612898491
RADM2,101824528,293.00,0.467480332222436
RADM2,107643640,293.00,0.464731808591523
RADM2,113514224,293.00,0.461820637287502
RADM2,119433688,293.00,0.458662552382805
RADM2,125400408,293.00,0.455159826495688
RADM2,131413408,293.00,0.45134368464872
RADM2,137472080,293.00,0.44724413061914
RADM2,143575632,293.00,0.442887171381301
RADM2,149723296,293.00,0.43829612161872
RADM2,155913776,293.00,0.433493296814191
RADM2,162145840,293.00,0.428499485893852
RADM2,168417984,293.00,0.423333895716027
RADM2,174729072,293.00,0.418014511893716
RADM2,181075584,293.00,0.412901823843015
RADM2,187456608,293.00,0.407757244635931
RADM2,193870496,293.00,0.40249781285695
RADM2,200315200,293.00,0.39713676791564
RADM2,206788704,293.00,0.391686572065453
RADM2,213289360,293.00,0.386158965914873
RADM2,219815648,293.00,0.380564996182997
RADM2,226365712,293.00,0.374915126721831
RADM2,232938064,293.00,0.369219210760718
RADM2,239531616,293.00,0.363486574173066
RADM2,246144416,293.00,0.357726709365735
RADM2,252775360,293.00,0.352008866499887
RADM2,259422800,293.00,0.346651013449772
RADM2,266085472,293.00,0.341277617277314
RADM2,272761760,293.00,0.335895367076233
RADM2,279450496,293.00,0.330510702140074
RADM2,286150368,293.00,0.325129645428746
RADM2,289503872,293.00,0.322442295086489
RADM2,356850944,293.00,0.270111294442543
RADM2,424010784,293.00,0.225506308071388
RADM2,490213216,293.00,0.189838492148375
RADM2,555012480,293.00,0.164999292007195
RADM2,618203008,293.00,0.147336753908434
RADM2,679725568,293.00,0.13397027931461
RADM2,739602752,293.00,0.123628662862529
RADM2,797902976,293.00,0.1152933859494
RADM2,854718208,293.00,0.108234206319668
RADM2,910138048,293.00,0.102653080480408
RADM2,964256448,293.00,0.0975490382915112
RADM2,1017166592,293.00,0.0930760954420684
RADM2,1068954304,293.00,0.0894720408872729
RADM2,1119703424,293.00,0.0859803964137207
RADM2,1169482240,293.00,0.0826118548569177
RADM2,1218355584,293.00,0.0797066926350176
RADM2,1266386944,293.00,0.0773998989900271
RADM2,1313624576,293.00,0.0751388881670145
RADM2,1360113920,293.00,0.0729295374091166
RADM2,1405903104,293.00,0.0707764541418854
RADM2,1451047296,293.00,0.0686830869955912
RADM2,1495559296,293.00,0.0666518715219944
RADM2,1539483136,293.00,0.0648306616723993
RADM2,1582852736,293.00,0.0634904628871169
RADM2,1625683328,293.00,0.0621653076238182
RADM2,1667998208,293.00,0.0608587416572881
RADM2,1709823872,293.00,0.0595719237828085
RADM2,1751173248,293.00,0.0583061932069029
RADM2,1792070272,293.00,0.0570629134222234
RADM2,1832531328,293.00,0.0558431911823476
RADM2,1872581120,293.00,0.0546479077268014
RADM2,1912224256,293.00,0.0534777430671873
RADM2,1951484288,293.00,0.0523331863955256
RADM2,1990383872,293.00,0.0512145707787237
RADM2,2028916864,293.00,0.05012208009747
RADM2,2067085952,293.00,0.0490557768018096
RADM2,2104902016,293.00,0.0480156019111444
RADM2,2142378112,293.00,0.0472256400652071
RADM2,2179524096,293.00,0.0465497952684135
RADM2,2216347904,293.00,0.0458790193336167
RADM2,1942147.875,293.50,0.116467432920153
RADM2,5969169,293.50,0.233825792061992
RADM2,10153936,293.50,0.305820646584465
RADM2,14475037,293.50,0.351836365597435
RADM2,18921130,293.50,0.383824111382935
RADM2,23484708,293.50,0.407361533394379
RADM2,28159122,293.50,0.425308871454533
RADM2,32938820,293.50,0.43927311788039
RADM2,37819340,293.50,0.450333215162857
RADM2,42796568,293.50,0.459178223222168
RADM2,47866796,293.50,0.466129024268014
RADM2,53026376,293.50,0.471500560816906
RADM2,58272584,293.50,0.475530670396296
RADM2,63603804,293.50,0.478403150427908
RADM2,69018464,293.50,0.480264217284088
RADM2,74514576,293.50,0.481231554605444
RADM2,80089096,293.50,0.48140497144189
RADM2,85737160,293.50,0.480869233321357
RADM2,91452992,293.50,0.47969672678505
RADM2,97232840,293.50,0.477953898680994
RADM2,103072624,293.50,0.475694261758974
RADM2,108968368,293.50,0.472967109921285
RADM2,114916104,293.50,0.469847660777845
RADM2,120914232,293.50,0.466697291923168
RADM2,126960968,293.50,0.463196564437496
RADM2,133056456,293.50,0.45937717518818
RADM2,139199488,293.50,0.455268073240589
RADM2,145389440,293.50,0.450897957859908
RADM2,151625552,293.50,0.446289588618143
RADM2,157906192,293.50,0.441465364264815
RADM2,164229696,293.50,0.436446184748362
RADM2,170595376,293.50,0.431251506727293
RADM2,176999392,293.50,0.425899537859209
RADM2,183440176,293.50,0.420482565433034
RADM2,189916544,293.50,0.415302264800133
RADM2,196426144,293.50,0.410004280526621
RADM2,202966976,293.50,0.404601990799947
RADM2,209537504,293.50,0.399107968895862
RADM2,216135600,293.50,0.39353403868958
RADM2,222760128,293.50,0.387891357922499
RADM2,229409168,293.50,0.382190501468926
RADM2,236081120,293.50,0.37644143358051
RADM2,242774816,293.50,0.370653535641807
RADM2,249488272,293.50,0.364835744948167
RADM2,256220528,293.50,0.358996499194575
RADM2,262969792,293.50,0.353366530481125
RADM2,269734752,293.50,0.347937290090528
RADM2,276513664,293.50,0.342497696870225
RADM2,283305632,293.50,0.337054245624913
RADM2,290108640,293.50,0.331613042581225
RADM2,293514208,293.50,0.32889510559464
RADM2,361910720,293.50,0.275896916424045
RADM2,430121472,293.50,0.23038343455184
RADM2,497349536,293.50,0.19367238368595
RADM2,563131904,293.50,0.168038222225775
RADM2,627251968,293.50,0.149780174374392
RADM2,689646912,293.50,0.136090472224737
RADM2,750339840,293.50,0.125493559988143
RADM2,809403648,293.50,0.116955431450627
RADM2,866930880,293.50,0.109807669901318
RADM2,923014080,293.50,0.10408707229459
RADM2,977753920,293.50,0.0989202122991806
RADM2,1031246784,293.50,0.0943505343298234
RADM2,1083583488,293.50,0.0907037639441555
RADM2,1134846976,293.50,0.0871697228288504
RADM2,1185110016,293.50,0.0837596450531386
RADM2,1234441216,293.50,0.0808051264789
RADM2,1282905984,293.50,0.0784705564416122
RADM2,1330553344,293.50,0.0761820814765279
RADM2,1377432960,293.50,0.0739456551546169
RADM2,1423601152,293.50,0.0717659889848399
RADM2,1469096064,293.50,0.0696466009864061
RADM2,1513946880,293.50,0.0675899961000148
RADM2,1558193792,293.50,0.065761403267306
RADM2,1601875968,293.50,0.0644049327758189
RADM2,1645002240,293.50,0.0630646646015975
RADM2,1687604224,293.50,0.0617423195903299
RADM2,1729703680,293.50,0.0604395283820836
RADM2,1771314304,293.50,0.059157977128077
RADM2,1812469760,293.50,0.0578990674848789
RADM2,1853181568,293.50,0.0566639374310896
RADM2,1893464064,293.50,0.0554534890229164
RADM2,1933335424,293.50,0.0542684196191967
RADM2,1972814464,293.50,0.0531092392286325
RADM2,2011929344,293.50,0.0519762913264721
RADM2,2050666880,293.50,0.0508697667322977
RADM2,2089035392,293.50,0.0497897348350484
RADM2,2127048704,293.50,0.0487361505319139
