Mechanism,NOx.Emissions,Temperature,OH
CB05,1532634368,307.00,0.216854515572816
CB05,1601767168,307.00,0.204913085740006
CB05,1668681600,307.00,0.193806600000228
CB05,1733538304,307.00,0.183740365587368
CB05,1796471296,307.00,0.174648706954827
CB05,1857598080,307.00,0.166620664206023
CB05,1917031296,307.00,0.159248008117958
CB05,1974866688,307.00,0.152467746544413
CB05,2031199104,307.00,0.146222227034865
CB05,2086105600,307.00,0.140456914220037
CB05,2139666688,307.00,0.135124292939721
CB05,2191962880,307.00,0.130180968001964
CB05,2243068416,307.00,0.125587989443718
CB05,2293043712,307.00,0.121311191344023
CB05,2341941760,307.00,0.117320338014794
CB05,2389822208,307.00,0.11358929340741
CB05,2436724480,307.00,0.110092666862245
CB05,2482707456,307.00,0.106810780109868
CB05,2527811072,307.00,0.103723588962615
CB05,2572085248,307.00,0.100815358936458
CB05,2615564800,307.00,0.0980700573917706
CB05,2658296576,307.00,0.0954752566611518
CB05,2700302592,307.00,0.0930186646024705
CB05,2741619712,307.00,0.090689520509165
CB05,2782279424,307.00,0.0884797538513137
CB05,2822308864,307.00,0.086431912787923
CB05,2861737216,307.00,0.084480254009759
CB05,2900584448,307.00,0.0826180486870887
CB05,2298998.25,307.50,0.0632532424333331
CB05,6999811.5,307.50,0.0685475507193785
CB05,11854206,307.50,0.0755690269475112
CB05,16870944,307.50,0.0836188079498743
CB05,22056454,307.50,0.0921447298888114
CB05,27412732,307.50,0.100934133284453
CB05,32939944,307.50,0.109851858783473
CB05,38637240,307.50,0.118808093788406
CB05,44502828,307.50,0.127739236289309
CB05,50534468,307.50,0.136595921206017
CB05,56729068,307.50,0.145343603146809
CB05,63083360,307.50,0.153960042414622
CB05,69593688,307.50,0.162431307011539
CB05,76255864,307.50,0.170747693328116
CB05,83065192,307.50,0.178902479310884
CB05,90015960,307.50,0.186892778271559
CB05,97102736,307.50,0.194719484676933
CB05,104319368,307.50,0.202386325471975
CB05,111664664,307.50,0.209886510840578
CB05,119139504,307.50,0.217212722418078
CB05,126741064,307.50,0.224367616499799
CB05,134464896,307.50,0.231354079774024
CB05,142306832,307.50,0.238173196442926
CB05,150263808,307.50,0.244825644132862
CB05,158332144,307.50,0.251312290205571
CB05,166508352,307.50,0.257633839392465
CB05,174789248,307.50,0.263790969319902
CB05,183170880,307.50,0.269783192096903
CB05,191650784,307.50,0.275609260890972
CB05,200225744,307.50,0.281395322624875
CB05,208892704,307.50,0.287024147938714
CB05,217647776,307.50,0.29249625182852
CB05,226488368,307.50,0.297811878239782
CB05,235410288,307.50,0.302970945857337
CB05,244411008,307.50,0.307973861256999
CB05,253488560,307.50,0.312821031014585
CB05,262640080,307.50,0.317512861705907
CB05,271862784,307.50,0.322049136490532
CB05,281153664,307.50,0.326429746948242
CB05,290509888,307.50,0.330655099654853
CB05,299928928,307.50,0.334724977769929
CB05,309408352,307.50,0.338639164453036
CB05,318945152,307.50,0.342397768124392
CB05,328537248,307.50,0.346000436418289
CB05,338181952,307.50,0.349447277754947
CB05,347876928,307.50,0.352738183714146
CB05,357619712,307.50,0.355873018770617
CB05,367403744,307.50,0.35885148476876
CB05,377229728,307.50,0.36167385275912
CB05,387095648,307.50,0.364340312477077
CB05,392042944,307.50,0.365615225811702
CB05,492559136,307.50,0.38303832761849
CB05,594676224,307.50,0.389185753936483
CB05,696598656,307.50,0.383461491726411
CB05,796933824,307.50,0.372100950312565
CB05,894707264,307.50,0.354815596391791
CB05,989325056,307.50,0.336917342982912
CB05,1080477184,307.50,0.316770806634004
CB05,1168089088,307.50,0.29830762968315
CB05,1252221824,307.50,0.279885083208711
CB05,1333068416,307.50,0.262128670549047
CB05,1410843776,307.50,0.246553753975587
CB05,1485762048,307.50,0.232132455618705
CB05,1558005760,307.50,0.21909176675574
CB05,1627794304,307.50,0.206592569115295
CB05,1695301888,307.50,0.195330554573873
CB05,1760670592,307.50,0.185119741801312
CB05,1824084992,307.50,0.176016468652999
CB05,1885644800,307.50,0.167875587563093
CB05,1945469568,307.50,0.160408104442518
CB05,2003659264,307.50,0.153547693223371
CB05,2060303616,307.50,0.147232364646442
CB05,2115494400,307.50,0.141407325844438
CB05,2169314816,307.50,0.136022242731501
CB05,2221849600,307.50,0.131033123804483
CB05,2273167360,307.50,0.126399582532459
CB05,2323334656,307.50,0.122086314582187
CB05,2372411904,307.50,0.11806357215656
CB05,2420452608,307.50,0.114303897835559
CB05,2467505664,307.50,0.110781548593852
CB05,2513624064,307.50,0.107475944918951
CB05,2558846976,307.50,0.104366676704961
CB05,2603229952,307.50,0.101438416043667
CB05,2646819072,307.50,0.0986750760853354
CB05,2689637632,307.50,0.0960634363397252
CB05,2731727872,307.50,0.09359113690207
CB05,2773125120,307.50,0.0912474983809711
CB05,2813864192,307.50,0.0890731580291057
CB05,2853968640,307.50,0.0870124691699711
CB05,2893463040,307.50,0.0850488841679098
CB05,2932372480,307.50,0.0831751524208932
CB05,2331304.5,308.00,0.0645820677209856
CB05,7099935.5,308.00,0.0700089671564624
CB05,12025876,308.00,0.0771949033016341
CB05,17117872,308.00,0.0854409520022713
CB05,22382378,308.00,0.0941675055532269
CB05,27821354,308.00,0.103156822276948
CB05,33434950,308.00,0.112271357575328
CB05,39222264,308.00,0.121419774191597
CB05,45181428,308.00,0.130536843812555
CB05,51310156,308.00,0.139572300114979
CB05,57605236,308.00,0.148491882310219
CB05,64063416,308.00,0.157274746611508
CB05,70680856,308.00,0.165907123651256
CB05,77453224,308.00,0.174379648633198
CB05,84375296,308.00,0.182685789239245
CB05,91441840,308.00,0.190823512590324
CB05,98646792,308.00,0.198795895110099
CB05,105985224,308.00,0.206604956125116
CB05,113457040,308.00,0.214239541905525
CB05,121061904,308.00,0.221696223661957
CB05,128795968,308.00,0.228977888082696
CB05,136655552,308.00,0.236087137252955
CB05,144636336,308.00,0.24302494695469
CB05,152734432,308.00,0.249791805078878
CB05,160946768,308.00,0.256388497672094
CB05,169269824,308.00,0.262815648150588
CB05,177700368,308.00,0.269073744405338
CB05,186235008,308.00,0.275163491167754
CB05,194870512,308.00,0.281148802155906
CB05,203601968,308.00,0.287032740240931
CB05,212427088,308.00,0.292755891143776
CB05,221343168,308.00,0.298318634335201
CB05,230347152,308.00,0.303721376391022
CB05,239435856,308.00,0.308964442571891
CB05,248606528,308.00,0.314047941298023
CB05,257856128,308.00,0.318972143619964
CB05,267181376,308.00,0.323737049537712
CB05,276579200,308.00,0.328342659051267
CB05,286046976,308.00,0.332789460051608
CB05,295582048,308.00,0.337076829122485
CB05,305182048,308.00,0.341204766263897
CB05,314844064,308.00,0.345173190160683
CB05,324565440,308.00,0.348981802657244
CB05,334340544,308.00,0.352630197177767
CB05,344169856,308.00,0.356118780298065
CB05,354049728,308.00,0.359447226757487
CB05,363978592,308.00,0.362615428135815
CB05,373954112,308.00,0.365623330222942
CB05,383972992,308.00,0.368471176964355
CB05,394033536,308.00,0.371158887044892
CB05,399078304,308.00,0.372442772152495
CB05,501583008,308.00,0.389824294805968
CB05,605705984,308.00,0.395846712613473
CB05,709596928,308.00,0.389512803521813
CB05,811823296,308.00,0.377760160392288
CB05,911355584,308.00,0.360055599701523
CB05,1007584384,308.00,0.341435918167071
CB05,1100182912,308.00,0.320773355794168
CB05,1189090432,308.00,0.301876877445081
CB05,1274375296,308.00,0.282933154986328
CB05,1356245760,308.00,0.264786348229407
CB05,1434925440,308.00,0.249025138617659
CB05,1510650240,308.00,0.234286656915217
CB05,1583633024,308.00,0.22098525808735
CB05,1654059264,308.00,0.208232289375908
CB05,1722139136,308.00,0.196813038414421
CB05,1788030336,308.00,0.186462350009083
CB05,1851901440,308.00,0.177352178624447
CB05,1913881472,308.00,0.169102281006098
CB05,1974081792,308.00,0.161541746234069
CB05,2032604288,308.00,0.154601849443152
CB05,2089552512,308.00,0.148219300331529
CB05,2145010688,308.00,0.142334833697945
CB05,2199078912,308.00,0.136899104791026
CB05,2251836160,308.00,0.131865492917355
CB05,2303352064,308.00,0.127192717079214
CB05,2353692928,308.00,0.1228452425504
CB05,2402930432,308.00,0.118791722335601
CB05,2451116288,308.00,0.115004400859202
CB05,2498309120,308.00,0.111458395681344
CB05,2544542464,308.00,0.108129122517765
CB05,2589884160,308.00,0.10500024379698
CB05,2634368000,308.00,0.102052819862287
CB05,2678045440,308.00,0.0992723156283126
CB05,2720950016,308.00,0.0966444331789058
CB05,2763122944,308.00,0.0941570836598439
CB05,2804592640,308.00,0.0918403807864676
CB05,2845393408,308.00,0.0896612699450433
CB05,2885554944,308.00,0.0875876384224747
CB05,2925101056,308.00,0.0856118290409186
CB05,2964062208,308.00,0.0837270248792155
CB05,2363828.75,308.50,0.0659237272518549
CB05,7200762,308.50,0.0714832584943446
CB05,12198754,308.50,0.0788336952141366
CB05,17366606,308.50,0.0872776446925703
CB05,22710766,308.50,0.0962062257658415
CB05,28233132,308.50,0.105396567124869
CB05,33933864,308.50,0.1147089557672
CB05,39812048,308.50,0.124050523000498
CB05,45865736,308.50,0.133354170262813
CB05,52092384,308.50,0.142568967157093
CB05,58489048,308.50,0.151661791306969
CB05,65052232,308.50,0.160612232606543
CB05,71777944,308.50,0.169406453925589
CB05,78661424,308.50,0.178035524148711
CB05,85697752,308.50,0.186494225552954
CB05,92881336,308.50,0.194781284200765
CB05,100205928,308.50,0.202901904262573
CB05,107668360,308.50,0.21085321260262
CB05,115268688,308.50,0.218622429187798
CB05,123005064,308.50,0.226209974146449
CB05,130873696,308.50,0.233619547318487
CB05,138870816,308.50,0.240852693692006
CB05,146992464,308.50,0.247910497469181
CB05,155233984,308.50,0.254793039965173
CB05,163592528,308.50,0.261501351172047
CB05,172064736,308.50,0.268035973190889
CB05,180647104,308.50,0.274397339702567
CB05,189335376,308.50,0.280586101228386
CB05,198127040,308.50,0.28672680549291
CB05,207018256,308.50,0.292709162030141
CB05,216005440,308.50,0.29852712641297
CB05,225085984,308.50,0.304181213637428
CB05,234256880,308.50,0.309671884489437
CB05,243515040,308.50,0.314999193179108
CB05,252857328,308.50,0.320163573387308
CB05,262280544,308.50,0.325164781168549
CB05,271782048,308.50,0.33000268099756
CB05,281358240,308.50,0.33467784208048
CB05,291006144,308.50,0.339189641001061
CB05,300722432,308.50,0.34353799644414
CB05,310504928,308.50,0.347723071040043
CB05,320351296,308.50,0.351744512423063
CB05,330257760,308.50,0.355602239278038
CB05,340222336,308.50,0.359295953449371
CB05,350242176,308.50,0.362825492306734
CB05,360315328,308.50,0.366190584799586
CB05,370438112,308.50,0.369391312243089
CB05,380608800,308.50,0.372427566217026
CB05,390824416,308.50,0.375299346721397
CB05,401081888,308.50,0.378006680861256
CB05,406225376,308.50,0.379298724590207
CB05,510745376,308.50,0.396747223832886
CB05,616912832,308.50,0.40250092213194
CB05,722821056,308.50,0.395766129287003
CB05,826949184,308.50,0.383377520268152
CB05,928271680,308.50,0.365250229150335
CB05,1026126976,308.50,0.345898873779782
CB05,1120186112,308.50,0.324891318275594
CB05,1210386304,308.50,0.305392213253985
CB05,1296814848,308.50,0.285919129084516
CB05,1379694976,308.50,0.267579795126816
CB05,1459275264,308.50,0.251438274498014
CB05,1535797504,308.50,0.236384994694791
CB05,1609493760,308.50,0.222702376830551
CB05,1680564864,308.50,0.209835878599123
CB05,1749197824,308.50,0.198256314793907
CB05,1815583744,308.50,0.18778919662777
CB05,1879897984,308.50,0.178650876644232
CB05,1942278272,308.50,0.170295730099988
CB05,2002835456,308.50,0.162646263644761
CB05,2061673088,308.50,0.1556301880987
CB05,2118900480,308.50,0.149182803697162
CB05,2174618624,308.50,0.143243300250798
CB05,2228920832,308.50,0.137759188821931
CB05,2281883904,308.50,0.132682859382664
CB05,2333583616,308.50,0.127972732779681
CB05,2384086528,308.50,0.123592122321971
CB05,2433464576,308.50,0.119508772994902
CB05,2481783808,308.50,0.115694088966174
CB05,2529096192,308.50,0.112123201348457
CB05,2575445504,308.50,0.108772406771755
CB05,2620886528,308.50,0.105623084063755
CB05,2665458688,308.50,0.102656964417851
CB05,2709217536,308.50,0.0998594111047135
CB05,2752196864,308.50,0.0972157806187514
CB05,2794439680,308.50,0.0947403098897417
CB05,2835973120,308.50,0.0924331615480105
CB05,2876830976,308.50,0.0902407150198646
CB05,2917041152,308.50,0.0881542966879242
CB05,2956634880,308.50,0.0861664526622535
CB05,2995638528,308.50,0.0842703999030109
CB05,2396553.5,309.00,0.0672780312905609
CB05,7302234.5,309.00,0.0729709736103749
CB05,12372765,309.00,0.0804862429417026
CB05,17617044,309.00,0.0891288589157171
CB05,23041468,309.00,0.0982603619780961
CB05,28647934,309.00,0.107653476248432
CB05,34436520,309.00,0.117165676574889
CB05,40406372,309.00,0.126701261786953
CB05,46555404,309.00,0.136191893266441
CB05,52881052,309.00,0.145586477985973
CB05,59380240,309.00,0.154852788035974
CB05,66049448,309.00,0.163971158699538
CB05,72884352,309.00,0.172927834161604
CB05,79880448,309.00,0.181714642248296
CB05,87032280,309.00,0.190327002205434
CB05,94334064,309.00,0.198765347713889
CB05,101780008,309.00,0.207035140442104
CB05,109368344,309.00,0.215127449274682
CB05,117099072,309.00,0.223031879423297
CB05,124968920,309.00,0.230751507311611
CB05,132974040,309.00,0.238289639756251
CB05,141110544,309.00,0.245647794640258
CB05,149374592,309.00,0.252826188804067
CB05,157761920,309.00,0.25982533724371
CB05,166268864,309.00,0.266646080215871
CB05,174891744,309.00,0.273288878506472
CB05,183627328,309.00,0.279754545267144
CB05,192472208,309.00,0.286091435914779
CB05,201423248,309.00,0.292341156707746
CB05,210476736,309.00,0.298422473798271
CB05,219628736,309.00,0.304335685341953
CB05,228876288,309.00,0.310081468965148
CB05,238216720,309.00,0.315659960193129
CB05,247646592,309.00,0.32107137586633
CB05,257162928,309.00,0.326315987035294
CB05,266762400,309.00,0.33139346843937
CB05,276442176,309.00,0.336304497704915
CB05,286199008,309.00,0.341048424310625
CB05,296030496,309.00,0.345625194046392
CB05,305931424,309.00,0.350034644281891
CB05,315900224,309.00,0.354276666596903
CB05,325934432,309.00,0.358350908625724
CB05,336031136,309.00,0.3622570451077
CB05,346187936,309.00,0.365994913412507
CB05,356401536,309.00,0.369564161174438
CB05,366669792,309.00,0.372964788393493
CB05,376989152,309.00,0.376196551124183
CB05,387357632,309.00,0.379259395156401
CB05,397772384,309.00,0.382153320490144
CB05,408230560,309.00,0.384878327125415
CB05,413475264,309.00,0.386177607903868
CB05,520051200,309.00,0.403744447813673
CB05,628303616,309.00,0.409143557792216
CB05,736235520,309.00,0.402069111511694
CB05,842318400,309.00,0.388951620477335
CB05,945446976,309.00,0.370399999734261
CB05,1044944064,309.00,0.350300328024258
CB05,1140462336,309.00,0.328946993342211
CB05,1231936256,309.00,0.308833308319129
CB05,1319495168,309.00,0.28882901929525
CB05,1403402240,309.00,0.270307458057409
CB05,1483880192,309.00,0.253788689282691
CB05,1561188864,309.00,0.238425246342974
CB05,1635578624,309.00,0.224418736632231
CB05,1707268992,309.00,0.211396831571904
CB05,1776463744,309.00,0.199660139766841
CB05,1843335040,309.00,0.18917931999575
CB05,1908077824,309.00,0.179919637131529
CB05,1970835968,309.00,0.171462711108343
CB05,2031724416,309.00,0.16372687439755
CB05,2090857600,309.00,0.156637344154303
CB05,2148349440,309.00,0.150126872738854
CB05,2204307968,309.00,0.144133958782967
CB05,2258824704,309.00,0.138602901400033
CB05,2311973888,309.00,0.133485060570086
CB05,2363839744,309.00,0.128738504774108
CB05,2414491904,309.00,0.12432547667144
CB05,2464002560,309.00,0.120213030068567
CB05,2512432896,309.00,0.116371986374521
CB05,2559848704,309.00,0.112776921048358
CB05,2606298112,309.00,0.109405594393014
CB05,2651822848,309.00,0.106236234273614
CB05,2696481024,309.00,0.103252936799539
CB05,2740310528,309.00,0.100438822298217
CB05,2783352064,309.00,0.0977864707610299
CB05,2825650432,309.00,0.0953408765781358
CB05,2867234560,309.00,0.0930200401839769
CB05,2908139008,309.00,0.0908147594126142
CB05,2948393472,309.00,0.0887160015046982
CB05,2988034816,309.00,0.0867166378309449
CB05,3027087360,309.00,0.0848097362737138
CB05,2429469.25,309.50,0.0686446071426067
CB05,7404338.5,309.50,0.0744713196817147
CB05,12547885,309.50,0.082151374190733
CB05,17869132,309.50,0.0909939983605168
CB05,23374402,309.50,0.100329853203619
CB05,29065626,309.50,0.109926628075793
CB05,34942852,309.50,0.119638606205057
CB05,41005100,309.50,0.129368656629283
CB05,47250344,309.50,0.139046760216921
CB05,53675904,309.50,0.148621796835537
CB05,60278604,309.50,0.158062419489818
CB05,67054716,309.50,0.167349613984166
CB05,74000072,309.50,0.176469909106587
CB05,81109792,309.50,0.185415403733749
CB05,88378504,309.50,0.19418243868332
CB05,95799624,309.50,0.202773792223367
CB05,103368432,309.50,0.211193069326113
CB05,111084896,309.50,0.2194259178653
CB05,118947808,309.50,0.227466618674468
CB05,126952920,309.50,0.235319305274401
CB05,135096352,309.50,0.24298672882811
CB05,143374096,309.50,0.250469973537767
CB05,151782432,309.50,0.257769445979189
CB05,160316944,309.50,0.264885688253461
CB05,168973728,309.50,0.271819161146505
CB05,177749680,309.50,0.27857059649479
CB05,186641392,309.50,0.285141051395432
CB05,195645392,309.50,0.2916346634671
CB05,204757968,309.50,0.297987058205801
CB05,213976096,309.50,0.304167471374892
CB05,223295488,309.50,0.310176309550186
CB05,232712944,309.50,0.316013843782229
CB05,242225536,309.50,0.321680318016507
CB05,251830272,309.50,0.327176220143999
CB05,261523776,309.50,0.332500791223184
CB05,271302464,309.50,0.33765508835118
CB05,281163296,309.50,0.342638515216792
CB05,291103360,309.50,0.347450854979586
CB05,301119904,309.50,0.352091972114291
CB05,311209376,309.50,0.356561812410797
CB05,321367744,309.50,0.360859752452855
CB05,331593696,309.50,0.364985656715194
CB05,341883904,309.50,0.368939145727054
CB05,352235328,309.50,0.372720002648
CB05,362645472,309.50,0.376327929322434
CB05,373111456,309.50,0.379762681804868
CB05,383630368,309.50,0.383024178780139
CB05,394199520,309.50,0.386112203407812
CB05,404816288,309.50,0.389026864108105
CB05,415478080,309.50,0.391768079565855
CB05,420824864,309.50,0.393073757137125
CB05,529494432,309.50,0.410748827528798
CB05,639868608,309.50,0.415768764902569
CB05,749871104,309.50,0.408344229740551
CB05,857923840,309.50,0.394473651877184
CB05,962876672,309.50,0.375493418910272
CB05,1064004672,309.50,0.354630767026437
CB05,1160968832,309.50,0.332932927104082
CB05,1253748224,309.50,0.312203089986376
CB05,1342482176,309.50,0.291673098434114
CB05,1427380736,309.50,0.272973402779333
CB05,1508730624,309.50,0.256080231889402
CB05,1586815872,309.50,0.240411667353294
CB05,1661882624,309.50,0.226112639896414
CB05,1734169600,309.50,0.212918455110879
CB05,1803889280,309.50,0.201024743726186
CB05,1871228288,309.50,0.190531279447258
CB05,1936397184,309.50,0.181153418546236
CB05,1999514368,309.50,0.172597206709105
CB05,2060721536,309.50,0.164779363656491
CB05,2120139776,309.50,0.157620607104531
CB05,2177884416,309.50,0.151050219966524
CB05,2234064896,309.50,0.145005521804374
CB05,2288774912,309.50,0.139429985027313
CB05,2342096640,309.50,0.134273045156522
CB05,2394109696,309.50,0.129491862653659
CB05,2444896256,309.50,0.12504834136489
CB05,2494525696,309.50,0.120908681287488
CB05,2543058688,309.50,0.117043107519289
CB05,2590561024,309.50,0.113425714404636
CB05,2637095936,309.50,0.110033882775706
CB05,2682699264,309.50,0.10684619963959
CB05,2727427328,309.50,0.103845324537794
CB05,2771315968,309.50,0.10101499443773
CB05,2814416384,309.50,0.0983993634728723
CB05,2856762368,309.50,0.0959389699303238
CB05,2898399232,309.50,0.0936045064701095
CB05,2939355136,309.50,0.0913865269808016
CB05,2979654656,309.50,0.0892758496252519
CB05,3019329280,309.50,0.0872651763675868
CB05,3058416640,309.50,0.0853476428528017
CB05,2462572.25,310.00,0.0700229872458054
CB05,7507053,310.00,0.0759832260587186
CB05,12724094,310.00,0.0838318672292948
CB05,18122812,310.00,0.0928713350797569
CB05,23709562,310.00,0.102412449722901
CB05,29486128,310.00,0.112213671243488
CB05,35452668,310.00,0.122126416510042
CB05,41608088,310.00,0.13205146069499
CB05,47950356,310.00,0.141917497176701
CB05,54476704,310.00,0.151673582005594
CB05,61183808,310.00,0.16128931686326
CB05,68067960,310.00,0.170746080577384
CB05,75124744,310.00,0.180030537461247
CB05,82349312,310.00,0.189135491122927
CB05,89735824,310.00,0.198058529212591
CB05,97277648,310.00,0.20680474748045
CB05,104971464,310.00,0.215373386984984
CB05,112818104,310.00,0.223746992071214
CB05,120814672,310.00,0.231924939322892
CB05,128956568,310.00,0.239911226735529
CB05,137239968,310.00,0.247708320869067
CB05,145660448,310.00,0.255316980665027
CB05,154214416,310.00,0.262737883749767
CB05,162898304,310.00,0.269971707749644
CB05,171707456,310.00,0.277018696610148
CB05,180638880,310.00,0.283879826113234
CB05,189688864,310.00,0.290577701874198
CB05,198854208,310.00,0.29720906183188
CB05,208131056,310.00,0.303664238936532
CB05,217516048,310.00,0.309943748184188
CB05,227005616,310.00,0.31604805036077
CB05,236595520,310.00,0.321977145466279
CB05,246282592,310.00,0.327731684022017
CB05,256063984,310.00,0.333311259452171
CB05,265936592,310.00,0.338716684908369
CB05,275896864,310.00,0.343947309869308
CB05,285942208,310.00,0.349002673549065
CB05,296068896,310.00,0.353882938577965
CB05,306274080,310.00,0.3585880507459
CB05,316554624,310.00,0.363117359531567
CB05,326906240,310.00,0.367470431254097
CB05,337326624,310.00,0.371646994862945
CB05,347813280,310.00,0.375646860622733
CB05,358363296,310.00,0.379469486432374
CB05,368973376,310.00,0.383114736766596
CB05,379640992,310.00,0.386582286364748
CB05,390362976,310.00,0.389871918386395
CB05,401137216,310.00,0.392983551516374
CB05,411960128,310.00,0.395917158649631
CB05,422829056,310.00,0.39867276689122
CB05,428280032,310.00,0.399983838368298
CB05,539073792,310.00,0.417756974846473
CB05,651588992,310.00,0.422371691658277
CB05,763705984,310.00,0.414586008752604
CB05,873751168,310.00,0.399939711339878
CB05,980535424,310.00,0.380526014344407
CB05,1083313664,310.00,0.358887263440452
CB05,1181766400,310.00,0.336851559016096
CB05,1275837952,310.00,0.315501612465838
CB05,1365682560,310.00,0.294441581576502
CB05,1451556224,310.00,0.275569931457165
CB05,1533765120,310.00,0.258306857891036
CB05,1612609536,310.00,0.242338267508746
CB05,1688359680,310.00,0.227769897127167
CB05,1761236096,310.00,0.214398106473251
CB05,1831461888,310.00,0.202350451932592
CB05,1899250688,310.00,0.191847500884655
CB05,1964820352,310.00,0.182356002043429
CB05,2028285824,310.00,0.173705776325417
CB05,2089798144,310.00,0.165809003354646
CB05,2149485056,310.00,0.158583473501388
CB05,2207465216,310.00,0.151956152196799
CB05,2263850496,310.00,0.145862393886344
CB05,2318734336,310.00,0.140243516127438
CB05,2372213760,310.00,0.135049781145417
CB05,2424364544,310.00,0.130235164558061
CB05,2475270912,310.00,0.125761990339875
CB05,2525005568,310.00,0.121595929939572
CB05,2573635840,310.00,0.117706734116541
CB05,2621221632,310.00,0.114067595972066
CB05,2667820288,310.00,0.110655618511517
CB05,2713487360,310.00,0.107450154459773
CB05,2758275840,310.00,0.104432318370241
CB05,2802241280,310.00,0.101619809843388
CB05,2845403136,310.00,0.0990079125997613
CB05,2887801088,310.00,0.0965333092324897
CB05,2929476096,310.00,0.0941856388345617
CB05,2970460416,310.00,0.0919550893763166
CB05,3010791680,310.00,0.0898329262540021
CB05,3050494976,310.00,0.0878111738053869
CB05,3089606656,310.00,0.0858828863603035
CB05,2495859,310.50,0.0714127040379701
CB05,7610348.5,310.50,0.0775061574165639
CB05,12901318,310.50,0.0855371478400251
CB05,18378058,310.50,0.0947600491455446
CB05,24046812,310.50,0.104507067333771
CB05,29909378,310.50,0.114513460562973
CB05,35965908,310.50,0.124627847104819
CB05,42215168,310.50,0.1347487388597
CB05,48655264,310.50,0.144802992838554
CB05,55283220,310.50,0.154740491795959
CB05,62095708,310.50,0.164531758985349
CB05,69088792,310.50,0.174158593362755
CB05,76258048,310.50,0.183607984502107
CB05,83598424,310.50,0.192873237454989
CB05,91103952,310.50,0.201954135380968
CB05,98768048,310.50,0.210856980205169
CB05,106588872,310.50,0.219573559096138
CB05,114567160,310.50,0.228088137569846
CB05,122698928,310.50,0.23640415796819
CB05,130978896,310.50,0.244524642504726
CB05,139403472,310.50,0.252451976424234
CB05,147968752,310.50,0.260186810248017
CB05,156670784,310.50,0.26772974028727
CB05,165505792,310.50,0.27508130864308
CB05,174469504,310.50,0.282241867681152
CB05,183558384,310.50,0.289212582918821
CB05,192769088,310.50,0.2960724113793
CB05,202097968,310.50,0.302810727881297
CB05,211541168,310.50,0.30936917524288
CB05,221095024,310.50,0.315748187144915
CB05,230756368,310.50,0.321948061743002
CB05,240520496,310.50,0.327968934562411
CB05,250384960,310.50,0.333810995338524
CB05,260346224,310.50,0.339474596437045
CB05,270401056,310.50,0.344959792068084
CB05,280546528,310.50,0.350266148550771
CB05,290779136,310.50,0.355393503254781
CB05,301095520,310.50,0.360341558024516
CB05,311492544,310.50,0.365109608128564
CB05,321966944,310.50,0.369697572251762
CB05,332515008,310.50,0.374104962503133
CB05,343133504,310.50,0.378331372306862
CB05,353820224,310.50,0.382376395087133
CB05,364571616,310.50,0.386239759793405
CB05,375385248,310.50,0.389921059849863
CB05,386257664,310.50,0.393420078416071
CB05,397186272,310.50,0.396736544441487
CB05,408167936,310.50,0.399870349505893
CB05,419199648,310.50,0.402821276768855
CB05,430278624,310.50,0.405589434650591
CB05,435834848,310.50,0.406905032671739
CB05,548782016,310.50,0.424764498747898
CB05,663481408,310.50,0.428948055460759
CB05,777736000,310.50,0.420790030424001
CB05,889802944,310.50,0.40534535363651
CB05,998441088,310.50,0.385494858690799
CB05,1102864256,310.50,0.363069600425869
CB05,1202794752,310.50,0.340697386752228
CB05,1298180224,310.50,0.318728442076643
CB05,1389155456,310.50,0.297145636004789
CB05,1476006656,310.50,0.278110325567515
CB05,1559068544,310.50,0.260481984289476
CB05,1638647296,310.50,0.244747527366335
CB05,1715022336,310.50,0.229393896456279
CB05,1788446720,310.50,0.215839417736299
CB05,1859148672,310.50,0.203688913067053
CB05,1927396096,310.50,0.193130071397124
CB05,1993346304,310.50,0.183527902619142
CB05,2057144704,310.50,0.174786373525679
CB05,2118947584,310.50,0.166813543772508
CB05,2178883584,310.50,0.159523287049552
CB05,2237085184,310.50,0.152841593006013
CB05,2293654528,310.50,0.146700590585892
CB05,2348695296,310.50,0.141040784194975
CB05,2402312448,310.50,0.135810918175557
CB05,2454585856,310.50,0.130964819067617
CB05,2505597696,310.50,0.126463265857565
CB05,2555424512,310.50,0.122271442103139
CB05,2604132608,310.50,0.118359003696035
CB05,2651791360,310.50,0.114699157290066
CB05,2698456320,310.50,0.111267874254584
CB05,2744204288,310.50,0.108044676721056
CB05,2789053184,310.50,0.105011607591
CB05,2833058048,310.50,0.102234376292334
CB05,2876263680,310.50,0.0996079100820148
CB05,2918699520,310.50,0.0971199710280216
CB05,2960408320,310.50,0.0947595205969855
CB05,3001423360,310.50,0.0925167738642999
CB05,3041776896,310.50,0.0903827251756695
CB05,3081500928,310.50,0.0883497309057783
CB05,3120626688,310.50,0.0864108995945675
CB05,2529321,311.00,0.0728132899569141
CB05,7714211.5,311.00,0.0790391989596677
CB05,13079560,311.00,0.0872528503441383
CB05,18634764,311.00,0.0966588733965906
CB05,24386070,311.00,0.106612723478009
CB05,30335236,311.00,0.116825304855364
CB05,36482368,311.00,0.127141637604362
CB05,42826240,311.00,0.137458458244338
CB05,49364928,311.00,0.147701187218352
CB05,56095312,311.00,0.157820723720517
CB05,63014012,311.00,0.1677882550781
CB05,70117056,311.00,0.177585891955254
CB05,77399696,311.00,0.187200989844143
CB05,84856928,311.00,0.196627680500508
