Mechanism,Temperature,NOx.Emissions,Reaction,Rate.Constant
CRIv2,291,309441152,C2H5CO3 + NO2 = PPN,9.82464370274938e-12
CRIv2,291,372012448,RTN26O2 + NO2 = RTN26PAN,7.09339271348641e-12
CRIv2,291,434929120,HO2 + NO2 = HO2NO2,1.48635021391536e-12
CRIv2,291,497741216,HOCH2CO3 + NO2 = PHAN,9.82464370274938e-12
CRIv2,291,560103296,HO2NO2 = HO2 + NO2,0.0236659254878759
CRIv2,291,621774656,PAN = UNITY,3.9999998989515e-05
CRIv2,291,682588800,PPN = C2H5CO3 + NO2,6.02939071541186e-05
CRIv2,291,742434368,OH + RU12PAN = UCARB10 + NO2,2.52000000727781e-11
CRIv2,291,801259712,RU12PAN = UNITY,3.9999998989515e-05
CRIv2,291,859040512,OH + PPN = CH3CHO + CO + NO2,1.26999994722043e-12
CRIv2,291,915770944,OH + RTN26PAN = CH3COCH3 + CARB16 + NO2,3.65999982057663e-12
CRIv2,291,971464768,OH + HO2NO2 = NO2,3.51274955304182e-12
CRIv2,291,1026141504,RU12PAN = RU12O2 + NO2,6.02939071541186e-05
CRIv2,291,1079821696,OH + PAN = HCHO + CO + NO2,9.94363283119554e-14
CRIv2,291,1132537088,PAN = CH3CO3 + NO2,6.02939071541186e-05
CRIv2,291,1184318208,PHAN = HOCH2CO3 + NO2,6.02939071541186e-05
CRIv2,291,1235199104,MPAN = RU10O2 + NO2,6.02939071541186e-05
CRIv2,291,1285206784,OH + MPAN = CARB7 + CO + NO2,3.60000007235128e-12
CRIv2,291,1334372608,PPN = UNITY,3.9999998989515e-05
CRIv2,291,1382727168,PHAN = UNITY,3.9999998989515e-05
CRIv2,291,1430294656,OH + PHAN = HCHO + CO + NO2,1.12000003455598e-12
CRIv2,291,1477100160,RTN26PAN = RTN26O2 + NO2,6.02939071541186e-05
CRIv2,291,1523178624,RTN26PAN = UNITY,3.9999998989515e-05
CRIv2,291,1568540416,MPAN = UNITY,3.9999998989515e-05
CRIv2,291,1613212800,RU10O2 + NO2 = MPAN,4.02810380537022e-13
CRIv2,291,1657216256,RU12O2 + NO2 = RU12PAN,5.99303267602436e-13
CRIv2,291,1700572800,CH3CO3 + NO2 = PAN,9.82464370274938e-12
CRIv2,291,1743298816,C2H5CO3 + NO2 = PPN,9.82464370274938e-12
CRIv2,291,1785417728,RTN26O2 + NO2 = RTN26PAN,7.09339271348641e-12
CRIv2,291,1826945536,HO2 + NO2 = HO2NO2,1.48635021391536e-12
CRIv2,291,1867896064,HOCH2CO3 + NO2 = PHAN,9.82464370274938e-12
CRIv2,291,1908287232,HO2NO2 = HO2 + NO2,0.0236659254878759
CRIv2,291,1948138112,PAN = UNITY,3.9999998989515e-05
CRIv2,291,1987461760,PPN = C2H5CO3 + NO2,6.02939071541186e-05
CRIv2,291,2026265088,OH + RU12PAN = UCARB10 + NO2,2.52000000727781e-11
CRIv2,291,2064565632,RU12PAN = UNITY,3.9999998989515e-05
CRIv2,291,2102372864,OH + PPN = CH3CHO + CO + NO2,1.26999994722043e-12
CRIv2,291,2139702656,OH + RTN26PAN = CH3COCH3 + CARB16 + NO2,3.65999982057663e-12
CRIv2,291,2176562944,OH + HO2NO2 = NO2,3.51274955304182e-12
CRIv2,291,2212967168,RU12PAN = RU12O2 + NO2,6.02939071541186e-05
CRIv2,291.5,1501339.375,OH + PAN = HCHO + CO + NO2,9.94363283119554e-14
CRIv2,291.5,4556406.5,PAN = CH3CO3 + NO2,6.02939071541186e-05
CRIv2,291.5,7698594.5,PHAN = HOCH2CO3 + NO2,6.02939071541186e-05
CRIv2,291.5,10941304,MPAN = RU10O2 + NO2,6.02939071541186e-05
CRIv2,291.5,14290281,OH + MPAN = CARB7 + CO + NO2,3.60000007235128e-12
CRIv2,291.5,17747794,PPN = UNITY,3.9999998989515e-05
CRIv2,291.5,21314698,PHAN = UNITY,3.9999998989515e-05
CRIv2,291.5,24991268,OH + PHAN = HCHO + CO + NO2,1.12000003455598e-12
CRIv2,291.5,28777310,RTN26PAN = RTN26O2 + NO2,6.02939071541186e-05
CRIv2,291.5,32672246,RTN26PAN = UNITY,3.9999998989515e-05
CRIv2,291.5,36675244,MPAN = UNITY,3.9999998989515e-05
CRIv2,291.5,40784960,RU10O2 + NO2 = MPAN,4.02810380537022e-13
CRIv2,291.5,44999748,RU12O2 + NO2 = RU12PAN,5.99303267602436e-13
CRIv2,291.5,49317600,CH3CO3 + NO2 = PAN,9.82464370274938e-12
CRIv2,291.5,53736172,C2H5CO3 + NO2 = PPN,9.82464370274938e-12
CRIv2,291.5,58252976,RTN26O2 + NO2 = RTN26PAN,7.09339271348641e-12
CRIv2,291.5,62865196,HO2 + NO2 = HO2NO2,1.48635021391536e-12
CRIv2,291.5,67569736,HOCH2CO3 + NO2 = PHAN,9.82464370274938e-12
CRIv2,291.5,72363304,HO2NO2 = HO2 + NO2,0.0236659254878759
CRIv2,291.5,77242480,PAN = UNITY,3.9999998989515e-05
CRIv2,291.5,82203760,PPN = C2H5CO3 + NO2,6.02939071541186e-05
CRIv2,291.5,87243552,OH + RU12PAN = UCARB10 + NO2,2.52000000727781e-11
CRIv2,291.5,92358280,RU12PAN = UNITY,3.9999998989515e-05
CRIv2,291.5,97544200,OH + PPN = CH3CHO + CO + NO2,1.26999994722043e-12
CRIv2,291.5,102797712,OH + RTN26PAN = CH3COCH3 + CARB16 + NO2,3.65999982057663e-12
CRIv2,291.5,108115432,OH + HO2NO2 = NO2,3.51274955304182e-12
CRIv2,291.5,113493736,RU12PAN = RU12O2 + NO2,6.02939071541186e-05
CRIv2,291.5,118929416,OH + PAN = HCHO + CO + NO2,9.94363283119554e-14
CRIv2,291.5,124419160,PAN = CH3CO3 + NO2,6.02939071541186e-05
CRIv2,291.5,129960112,PHAN = HOCH2CO3 + NO2,6.02939071541186e-05
CRIv2,291.5,135549456,MPAN = RU10O2 + NO2,6.02939071541186e-05
CRIv2,291.5,141184544,OH + MPAN = CARB7 + CO + NO2,3.60000007235128e-12
CRIv2,291.5,146862656,PPN = UNITY,3.9999998989515e-05
CRIv2,291.5,152581664,PHAN = UNITY,3.9999998989515e-05
CRIv2,291.5,158339344,OH + PHAN = HCHO + CO + NO2,1.12000003455598e-12
CRIv2,291.5,164133808,RTN26PAN = RTN26O2 + NO2,6.02939071541186e-05
CRIv2,291.5,169963136,RTN26PAN = UNITY,3.9999998989515e-05
CRIv2,291.5,175825664,MPAN = UNITY,3.9999998989515e-05
CRIv2,291.5,181719632,RU10O2 + NO2 = MPAN,4.02810380537022e-13
CRIv2,291.5,187643824,RU12O2 + NO2 = RU12PAN,5.99303267602436e-13
CRIv2,291.5,193596512,CH3CO3 + NO2 = PAN,9.82464370274938e-12
CRIv2,291.5,199576656,C2H5CO3 + NO2 = PPN,9.82464370274938e-12
CRIv2,291.5,205582864,RTN26O2 + NO2 = RTN26PAN,7.09339271348641e-12
CRIv2,291.5,211613808,HO2 + NO2 = HO2NO2,1.48635021391536e-12
CRIv2,291.5,217668496,HOCH2CO3 + NO2 = PHAN,9.82464370274938e-12
CRIv2,291.5,223745680,HO2NO2 = HO2 + NO2,0.0236659254878759
CRIv2,291.5,229844256,PAN = UNITY,3.9999998989515e-05
CRIv2,291.5,235963232,PPN = C2H5CO3 + NO2,6.02939071541186e-05
CRIv2,291.5,242101792,OH + RU12PAN = UCARB10 + NO2,2.52000000727781e-11
CRIv2,291.5,248258608,RU12PAN = UNITY,3.9999998989515e-05
CRIv2,291.5,251343680,OH + PPN = CH3CHO + CO + NO2,1.26999994722043e-12
CRIv2,291.5,313798816,OH + RTN26PAN = CH3COCH3 + CARB16 + NO2,3.65999982057663e-12
CRIv2,291.5,377189472,OH + HO2NO2 = NO2,3.51274955304182e-12
CRIv2,291.5,440921152,RU12PAN = RU12O2 + NO2,6.02939071541186e-05
CRIv2,291.5,504534016,OH + PAN = HCHO + CO + NO2,9.94363283119554e-14
CRIv2,291.5,567677120,PAN = CH3CO3 + NO2,6.02939071541186e-05
CRIv2,291.5,630104640,PHAN = HOCH2CO3 + NO2,6.02939071541186e-05
CRIv2,291.5,691647168,MPAN = RU10O2 + NO2,6.02939071541186e-05
CRIv2,291.5,752193344,OH + MPAN = CARB7 + CO + NO2,3.60000007235128e-12
CRIv2,291.5,811689856,PPN = UNITY,3.9999998989515e-05
CRIv2,291.5,870113216,PHAN = UNITY,3.9999998989515e-05
CRIv2,291.5,927460736,OH + PHAN = HCHO + CO + NO2,1.12000003455598e-12
CRIv2,291.5,983744000,RTN26PAN = RTN26O2 + NO2,6.02939071541186e-05
CRIv2,291.5,1038984384,RTN26PAN = UNITY,3.9999998989515e-05
CRIv2,291.5,1093206144,MPAN = UNITY,3.9999998989515e-05
CRIv2,291.5,1146441984,RU10O2 + NO2 = MPAN,4.02810380537022e-13
CRIv2,291.5,1198724608,RU12O2 + NO2 = RU12PAN,5.99303267602436e-13
CRIv2,291.5,1250084864,CH3CO3 + NO2 = PAN,9.82464370274938e-12
CRIv2,291.5,1300556160,C2H5CO3 + NO2 = PPN,9.82464370274938e-12
CRIv2,291.5,1350170240,RTN26O2 + NO2 = RTN26PAN,7.09339271348641e-12
CRIv2,291.5,1398954240,HO2 + NO2 = HO2NO2,1.48635021391536e-12
CRIv2,291.5,1446937856,HOCH2CO3 + NO2 = PHAN,9.82464370274938e-12
CRIv2,291.5,1494153344,HO2NO2 = HO2 + NO2,0.0236659254878759
CRIv2,291.5,1540616832,PAN = UNITY,3.9999998989515e-05
CRIv2,291.5,1586355712,PPN = C2H5CO3 + NO2,6.02939071541186e-05
CRIv2,291.5,1631391616,OH + RU12PAN = UCARB10 + NO2,2.52000000727781e-11
CRIv2,291.5,1675748736,RU12PAN = UNITY,3.9999998989515e-05
CRIv2,291.5,1719446784,OH + PPN = CH3CHO + CO + NO2,1.26999994722043e-12
CRIv2,291.5,1762504320,OH + RTN26PAN = CH3COCH3 + CARB16 + NO2,3.65999982057663e-12
CRIv2,291.5,1804945664,OH + HO2NO2 = NO2,3.51274955304182e-12
CRIv2,291.5,1846795264,RU12PAN = RU12O2 + NO2,6.02939071541186e-05
CRIv2,291.5,1888053504,OH + PAN = HCHO + CO + NO2,9.94363283119554e-14
CRIv2,291.5,1928741632,PAN = CH3CO3 + NO2,6.02939071541186e-05
CRIv2,291.5,1968879232,PHAN = HOCH2CO3 + NO2,6.02939071541186e-05
CRIv2,291.5,2008482048,MPAN = RU10O2 + NO2,6.02939071541186e-05
CRIv2,291.5,2047558784,OH + MPAN = CARB7 + CO + NO2,3.60000007235128e-12
CRIv2,291.5,2086124800,PPN = UNITY,3.9999998989515e-05
CRIv2,291.5,2124192256,PHAN = UNITY,3.9999998989515e-05
CRIv2,291.5,2161773568,OH + PHAN = HCHO + CO + NO2,1.12000003455598e-12
CRIv2,291.5,2198881536,RTN26PAN = RTN26O2 + NO2,6.02939071541186e-05
CRIv2,291.5,2235526656,RTN26PAN = UNITY,3.9999998989515e-05
CRIv2,292,1524494.625,MPAN = UNITY,3.9999998989515e-05
CRIv2,292,4627447,RU10O2 + NO2 = MPAN,4.02810380537022e-13
CRIv2,292,7819677.5,RU12O2 + NO2 = RU12PAN,5.99303267602436e-13
CRIv2,292,11114526,CH3CO3 + NO2 = PAN,9.82464370274938e-12
CRIv2,292,14517655,C2H5CO3 + NO2 = PPN,9.82464370274938e-12
CRIv2,292,18031232,RTN26O2 + NO2 = RTN26PAN,7.09339271348641e-12
CRIv2,292,21656032,HO2 + NO2 = HO2NO2,1.48635021391536e-12
CRIv2,292,25392242,HOCH2CO3 + NO2 = PHAN,9.82464370274938e-12
CRIv2,292,29239612,HO2NO2 = HO2 + NO2,0.0236659254878759
CRIv2,292,33197456,PAN = UNITY,3.9999998989515e-05
CRIv2,292,37264864,PPN = C2H5CO3 + NO2,6.02939071541186e-05
CRIv2,292,41440472,OH + RU12PAN = UCARB10 + NO2,2.52000000727781e-11
CRIv2,292,45722452,RU12PAN = UNITY,3.9999998989515e-05
CRIv2,292,50108808,OH + PPN = CH3CHO + CO + NO2,1.26999994722043e-12
CRIv2,292,54596984,OH + RTN26PAN = CH3COCH3 + CARB16 + NO2,3.65999982057663e-12
CRIv2,292,59184420,OH + HO2NO2 = NO2,3.51274955304182e-12
CRIv2,292,63868180,RU12PAN = RU12O2 + NO2,6.02939071541186e-05
CRIv2,292,68645144,OH + PAN = HCHO + CO + NO2,9.94363283119554e-14
CRIv2,292,73511824,PAN = CH3CO3 + NO2,6.02939071541186e-05
CRIv2,292,78464824,PHAN = HOCH2CO3 + NO2,6.02939071541186e-05
CRIv2,292,83500480,MPAN = RU10O2 + NO2,6.02939071541186e-05
CRIv2,292,88615200,OH + MPAN = CARB7 + CO + NO2,3.60000007235128e-12
CRIv2,292,93805120,PPN = UNITY,3.9999998989515e-05
CRIv2,292,99066680,PHAN = UNITY,3.9999998989515e-05
CRIv2,292,104396200,OH + PHAN = HCHO + CO + NO2,1.12000003455598e-12
CRIv2,292,109790088,RTN26PAN = RTN26O2 + NO2,6.02939071541186e-05
CRIv2,292,115244992,RTN26PAN = UNITY,3.9999998989515e-05
CRIv2,292,120757384,MPAN = UNITY,3.9999998989515e-05
CRIv2,292,126324208,RU10O2 + NO2 = MPAN,4.02810380537022e-13
CRIv2,292,131942240,RU12O2 + NO2 = RU12PAN,5.99303267602436e-13
CRIv2,292,137608912,CH3CO3 + NO2 = PAN,9.82464370274938e-12
CRIv2,292,143321536,C2H5CO3 + NO2 = PPN,9.82464370274938e-12
CRIv2,292,149077488,RTN26O2 + NO2 = RTN26PAN,7.09339271348641e-12
CRIv2,292,154874608,HO2 + NO2 = HO2NO2,1.48635021391536e-12
CRIv2,292,160710864,HOCH2CO3 + NO2 = PHAN,9.82464370274938e-12
CRIv2,292,166583808,HO2NO2 = HO2 + NO2,0.0236659254878759
CRIv2,292,172492016,PAN = UNITY,3.9999998989515e-05
CRIv2,292,178433904,PPN = C2H5CO3 + NO2,6.02939071541186e-05
CRIv2,292,184407424,OH + RU12PAN = UCARB10 + NO2,2.52000000727781e-11
CRIv2,292,190411488,RU12PAN = UNITY,3.9999998989515e-05
CRIv2,292,196444576,OH + PPN = CH3CHO + CO + NO2,1.26999994722043e-12
CRIv2,292,202505136,OH + RTN26PAN = CH3COCH3 + CARB16 + NO2,3.65999982057663e-12
CRIv2,292,208592288,OH + HO2NO2 = NO2,3.51274955304182e-12
CRIv2,292,214704688,RU12PAN = RU12O2 + NO2,6.02939071541186e-05
CRIv2,292,220840944,OH + PAN = HCHO + CO + NO2,9.94363283119554e-14
CRIv2,292,226999920,PAN = CH3CO3 + NO2,6.02939071541186e-05
CRIv2,292,233180688,PHAN = HOCH2CO3 + NO2,6.02939071541186e-05
CRIv2,292,239382256,MPAN = RU10O2 + NO2,6.02939071541186e-05
CRIv2,292,245603344,OH + MPAN = CARB7 + CO + NO2,3.60000007235128e-12
CRIv2,292,251842960,PPN = UNITY,3.9999998989515e-05
CRIv2,292,254969456,PHAN = UNITY,3.9999998989515e-05
CRIv2,292,318262944,OH + PHAN = HCHO + CO + NO2,1.12000003455598e-12
CRIv2,292,382498176,RTN26PAN = RTN26O2 + NO2,6.02939071541186e-05
CRIv2,292,447069184,RTN26PAN = UNITY,3.9999998989515e-05
CRIv2,292,511507872,MPAN = UNITY,3.9999998989515e-05
CRIv2,292,575455488,RU10O2 + NO2 = MPAN,4.02810380537022e-13
CRIv2,292,638661504,RU12O2 + NO2 = RU12PAN,5.99303267602436e-13
CRIv2,292,700954496,CH3CO3 + NO2 = PAN,9.82464370274938e-12
CRIv2,292,762219776,C2H5CO3 + NO2 = PPN,9.82464370274938e-12
CRIv2,292,822406336,RTN26O2 + NO2 = RTN26PAN,7.09339271348641e-12
CRIv2,292,881488704,HO2 + NO2 = HO2NO2,1.48635021391536e-12
CRIv2,292,939467072,HOCH2CO3 + NO2 = PHAN,9.82464370274938e-12
CRIv2,292,996353920,HO2NO2 = HO2 + NO2,0.0236659254878759
CRIv2,292,1052171008,PAN = UNITY,3.9999998989515e-05
CRIv2,292,1106945408,PPN = C2H5CO3 + NO2,6.02939071541186e-05
CRIv2,292,1160711424,OH + RU12PAN = UCARB10 + NO2,2.52000000727781e-11
CRIv2,292,1213503488,RU12PAN = UNITY,3.9999998989515e-05
CRIv2,292,1265354240,OH + PPN = CH3CHO + CO + NO2,1.26999994722043e-12
CRIv2,292,1316295936,OH + RTN26PAN = CH3COCH3 + CARB16 + NO2,3.65999982057663e-12
CRIv2,292,1366364288,OH + HO2NO2 = NO2,3.51274955304182e-12
CRIv2,292,1415587072,RU12PAN = RU12O2 + NO2,6.02939071541186e-05
CRIv2,292,1463998592,OH + PAN = HCHO + CO + NO2,9.94363283119554e-14
CRIv2,292,1511617024,PAN = CH3CO3 + NO2,6.02939071541186e-05
CRIv2,292,1558473728,PHAN = HOCH2CO3 + NO2,6.02939071541186e-05
CRIv2,292,1604592896,MPAN = RU10O2 + NO2,6.02939071541186e-05
CRIv2,292,1649996928,OH + MPAN = CARB7 + CO + NO2,3.60000007235128e-12
CRIv2,292,1694709632,PPN = UNITY,3.9999998989515e-05
CRIv2,292,1738756992,PHAN = UNITY,3.9999998989515e-05
CRIv2,292,1782153856,OH + PHAN = HCHO + CO + NO2,1.12000003455598e-12
CRIv2,292,1824924288,RTN26PAN = RTN26O2 + NO2,6.02939071541186e-05
CRIv2,292,1867084288,RTN26PAN = UNITY,3.9999998989515e-05
CRIv2,292,1908646272,MPAN = UNITY,3.9999998989515e-05
CRIv2,292,1949631872,RU10O2 + NO2 = MPAN,4.02810380537022e-13
CRIv2,292,1990057856,RU12O2 + NO2 = RU12PAN,5.99303267602436e-13
CRIv2,292,2029940224,CH3CO3 + NO2 = PAN,9.82464370274938e-12
CRIv2,292,2069291008,C2H5CO3 + NO2 = PPN,9.82464370274938e-12
CRIv2,292,2108122496,RTN26O2 + NO2 = RTN26PAN,7.09339271348641e-12
CRIv2,292,2146447744,HO2 + NO2 = HO2NO2,1.48635021391536e-12
CRIv2,292,2184284160,HOCH2CO3 + NO2 = PHAN,9.82464370274938e-12
CRIv2,292,2221639680,HO2NO2 = HO2 + NO2,0.0236659254878759
CRIv2,292,2258525184,PAN = UNITY,3.9999998989515e-05
CRIv2,292.5,1547990.875,PPN = C2H5CO3 + NO2,6.02939071541186e-05
CRIv2,292.5,4699576,OH + RU12PAN = UCARB10 + NO2,2.52000000727781e-11
CRIv2,292.5,7942682.5,RU12PAN = UNITY,3.9999998989515e-05
CRIv2,292.5,11290570,OH + PPN = CH3CHO + CO + NO2,1.26999994722043e-12
CRIv2,292.5,14748797,OH + RTN26PAN = CH3COCH3 + CARB16 + NO2,3.65999982057663e-12
CRIv2,292.5,18319446,OH + HO2NO2 = NO2,3.51274955304182e-12
CRIv2,292.5,22003202,RU12PAN = RU12O2 + NO2,6.02939071541186e-05
CRIv2,292.5,25800180,OH + PAN = HCHO + CO + NO2,9.94363283119554e-14
CRIv2,292.5,29710004,PAN = CH3CO3 + NO2,6.02939071541186e-05
CRIv2,292.5,33731992,PHAN = HOCH2CO3 + NO2,6.02939071541186e-05
CRIv2,292.5,37865104,MPAN = RU10O2 + NO2,6.02939071541186e-05
CRIv2,292.5,42107852,OH + MPAN = CARB7 + CO + NO2,3.60000007235128e-12
CRIv2,292.5,46458388,PPN = UNITY,3.9999998989515e-05
CRIv2,292.5,50914504,PHAN = UNITY,3.9999998989515e-05
CRIv2,292.5,55473732,OH + PHAN = HCHO + CO + NO2,1.12000003455598e-12
CRIv2,292.5,60133220,RTN26PAN = RTN26O2 + NO2,6.02939071541186e-05
CRIv2,292.5,64889996,RTN26PAN = UNITY,3.9999998989515e-05
CRIv2,292.5,69740824,MPAN = UNITY,3.9999998989515e-05
CRIv2,292.5,74682088,RU10O2 + NO2 = MPAN,4.02810380537022e-13
CRIv2,292.5,79710360,RU12O2 + NO2 = RU12PAN,5.99303267602436e-13
CRIv2,292.5,84821960,CH3CO3 + NO2 = PAN,9.82464370274938e-12
CRIv2,292.5,90013112,C2H5CO3 + NO2 = PPN,9.82464370274938e-12
CRIv2,292.5,95279976,RTN26O2 + NO2 = RTN26PAN,7.09339271348641e-12
CRIv2,292.5,100618912,HO2 + NO2 = HO2NO2,1.48635021391536e-12
CRIv2,292.5,106026112,HOCH2CO3 + NO2 = PHAN,9.82464370274938e-12
CRIv2,292.5,111497936,HO2NO2 = HO2 + NO2,0.0236659254878759
CRIv2,292.5,117030904,PAN = UNITY,3.9999998989515e-05
CRIv2,292.5,122621744,PPN = C2H5CO3 + NO2,6.02939071541186e-05
CRIv2,292.5,128267384,OH + RU12PAN = UCARB10 + NO2,2.52000000727781e-11
CRIv2,292.5,133964456,RU12PAN = UNITY,3.9999998989515e-05
CRIv2,292.5,139710288,OH + PPN = CH3CHO + CO + NO2,1.26999994722043e-12
CRIv2,292.5,145502320,OH + RTN26PAN = CH3COCH3 + CARB16 + NO2,3.65999982057663e-12
CRIv2,292.5,151337936,OH + HO2NO2 = NO2,3.51274955304182e-12
CRIv2,292.5,157215088,RU12PAN = RU12O2 + NO2,6.02939071541186e-05
CRIv2,292.5,163131632,OH + PAN = HCHO + CO + NO2,9.94363283119554e-14
CRIv2,292.5,169085440,PAN = CH3CO3 + NO2,6.02939071541186e-05
CRIv2,292.5,175074720,PHAN = HOCH2CO3 + NO2,6.02939071541186e-05
CRIv2,292.5,181097872,MPAN = RU10O2 + NO2,6.02939071541186e-05
CRIv2,292.5,187153184,OH + MPAN = CARB7 + CO + NO2,3.60000007235128e-12
CRIv2,292.5,193239376,PPN = UNITY,3.9999998989515e-05
CRIv2,292.5,199354976,PHAN = UNITY,3.9999998989515e-05
CRIv2,292.5,205498512,OH + PHAN = HCHO + CO + NO2,1.12000003455598e-12
CRIv2,292.5,211668928,RTN26PAN = RTN26O2 + NO2,6.02939071541186e-05
CRIv2,292.5,217864848,RTN26PAN = UNITY,3.9999998989515e-05
CRIv2,292.5,224084944,MPAN = UNITY,3.9999998989515e-05
CRIv2,292.5,230328192,RU10O2 + NO2 = MPAN,4.02810380537022e-13
CRIv2,292.5,236593552,RU12O2 + NO2 = RU12PAN,5.99303267602436e-13
CRIv2,292.5,242879856,CH3CO3 + NO2 = PAN,9.82464370274938e-12
CRIv2,292.5,249185920,C2H5CO3 + NO2 = PPN,9.82464370274938e-12
CRIv2,292.5,255510944,RTN26O2 + NO2 = RTN26PAN,7.09339271348641e-12
CRIv2,292.5,258680400,HO2 + NO2 = HO2NO2,1.48635021391536e-12
CRIv2,292.5,322837152,HOCH2CO3 + NO2 = PHAN,9.82464370274938e-12
CRIv2,292.5,387942784,HO2NO2 = HO2 + NO2,0.0236659254878759
CRIv2,292.5,453379072,PAN = UNITY,3.9999998989515e-05
CRIv2,292.5,518668352,PPN = C2H5CO3 + NO2,6.02939071541186e-05
CRIv2,292.5,583444992,OH + RU12PAN = UCARB10 + NO2,2.52000000727781e-11
CRIv2,292.5,647452800,RU12PAN = UNITY,3.9999998989515e-05
CRIv2,292.5,710517504,OH + PPN = CH3CHO + CO + NO2,1.26999994722043e-12
CRIv2,292.5,772522112,OH + RTN26PAN = CH3COCH3 + CARB16 + NO2,3.65999982057663e-12
CRIv2,292.5,833416896,OH + HO2NO2 = NO2,3.51274955304182e-12
CRIv2,292.5,893176128,RU12PAN = RU12O2 + NO2,6.02939071541186e-05
CRIv2,292.5,951800064,OH + PAN = HCHO + CO + NO2,9.94363283119554e-14
CRIv2,292.5,1009303424,PAN = CH3CO3 + NO2,6.02939071541186e-05
CRIv2,292.5,1065709568,PHAN = HOCH2CO3 + NO2,6.02939071541186e-05
CRIv2,292.5,1121048704,MPAN = RU10O2 + NO2,6.02939071541186e-05
CRIv2,292.5,1175353728,OH + MPAN = CARB7 + CO + NO2,3.60000007235128e-12
CRIv2,292.5,1228666368,PPN = UNITY,3.9999998989515e-05
CRIv2,292.5,1281015936,PHAN = UNITY,3.9999998989515e-05
CRIv2,292.5,1332435456,OH + PHAN = HCHO + CO + NO2,1.12000003455598e-12
CRIv2,292.5,1382967040,RTN26PAN = RTN26O2 + NO2,6.02939071541186e-05
CRIv2,292.5,1432634240,RTN26PAN = UNITY,3.9999998989515e-05
CRIv2,292.5,1481472128,MPAN = UNITY,3.9999998989515e-05
CRIv2,292.5,1529504768,RU10O2 + NO2 = MPAN,4.02810380537022e-13
CRIv2,292.5,1576759168,RU12O2 + NO2 = RU12PAN,5.99303267602436e-13
CRIv2,292.5,1623259904,CH3CO3 + NO2 = PAN,9.82464370274938e-12
CRIv2,292.5,1669037952,C2H5CO3 + NO2 = PPN,9.82464370274938e-12
CRIv2,292.5,1714115328,RTN26O2 + NO2 = RTN26PAN,7.09339271348641e-12
CRIv2,292.5,1758508544,HO2 + NO2 = HO2NO2,1.48635021391536e-12
CRIv2,292.5,1802241536,HOCH2CO3 + NO2 = PHAN,9.82464370274938e-12
CRIv2,292.5,1845335552,HO2NO2 = HO2 + NO2,0.0236659254878759
CRIv2,292.5,1887809408,PAN = UNITY,3.9999998989515e-05
CRIv2,292.5,1929682816,PPN = C2H5CO3 + NO2,6.02939071541186e-05
CRIv2,292.5,1970962304,OH + RU12PAN = UCARB10 + NO2,2.52000000727781e-11
CRIv2,292.5,2011677568,RU12PAN = UNITY,3.9999998989515e-05
CRIv2,292.5,2051840128,OH + PPN = CH3CHO + CO + NO2,1.26999994722043e-12
CRIv2,292.5,2091464320,OH + RTN26PAN = CH3COCH3 + CARB16 + NO2,3.65999982057663e-12
CRIv2,292.5,2130560512,OH + HO2NO2 = NO2,3.51274955304182e-12
CRIv2,292.5,2169143808,RU12PAN = RU12O2 + NO2,6.02939071541186e-05
CRIv2,292.5,2207232256,OH + PAN = HCHO + CO + NO2,9.94363283119554e-14
CRIv2,292.5,2244834816,PAN = CH3CO3 + NO2,6.02939071541186e-05
CRIv2,292.5,2281959680,PHAN = HOCH2CO3 + NO2,6.02939071541186e-05
CRIv2,293,1571828.25,MPAN = RU10O2 + NO2,6.02939071541186e-05
CRIv2,293,4772796.5,OH + MPAN = CARB7 + CO + NO2,3.60000007235128e-12
CRIv2,293,8067601,PPN = UNITY,3.9999998989515e-05
CRIv2,293,11469424,PHAN = UNITY,3.9999998989515e-05
CRIv2,293,14983700,OH + PHAN = HCHO + CO + NO2,1.12000003455598e-12
CRIv2,293,18612444,RTN26PAN = RTN26O2 + NO2,6.02939071541186e-05
CRIv2,293,22356224,RTN26PAN = UNITY,3.9999998989515e-05
CRIv2,293,26215094,MPAN = UNITY,3.9999998989515e-05
CRIv2,293,30188596,RU10O2 + NO2 = MPAN,4.02810380537022e-13
CRIv2,293,34275968,RU12O2 + NO2 = RU12PAN,5.99303267602436e-13
CRIv2,293,38476044,CH3CO3 + NO2 = PAN,9.82464370274938e-12
CRIv2,293,42787276,C2H5CO3 + NO2 = PPN,9.82464370274938e-12
CRIv2,293,47207744,RTN26O2 + NO2 = RTN26PAN,7.09339271348641e-12
CRIv2,293,51735072,HO2 + NO2 = HO2NO2,1.48635021391536e-12
CRIv2,293,56366680,HOCH2CO3 + NO2 = PHAN,9.82464370274938e-12
CRIv2,293,61099644,HO2NO2 = HO2 + NO2,0.0236659254878759
CRIv2,293,65930900,PAN = UNITY,3.9999998989515e-05
CRIv2,293,70857024,PPN = C2H5CO3 + NO2,6.02939071541186e-05
CRIv2,293,75874440,OH + RU12PAN = UCARB10 + NO2,2.52000000727781e-11
CRIv2,293,80979632,RU12PAN = UNITY,3.9999998989515e-05
CRIv2,293,86168648,OH + PPN = CH3CHO + CO + NO2,1.26999994722043e-12
CRIv2,293,91437856,OH + RTN26PAN = CH3COCH3 + CARB16 + NO2,3.65999982057663e-12
CRIv2,293,96783256,OH + HO2NO2 = NO2,3.51274955304182e-12
