Mechanism,Temperature,NOx.Emissions,Rate.Constant
MCMv3.2,290.5,1460461184,9.08490546862595e-05
MCMv3.2,290.5,1506148864,9.08490546862595e-05
MCMv3.2,290.5,1551139584,9.08490546862595e-05
MCMv3.2,290.5,1595450368,9.08490546862595e-05
MCMv3.2,290.5,1639104512,9.08490546862595e-05
MCMv3.2,290.5,1682120448,9.08490546862595e-05
MCMv3.2,290.5,1724517248,9.08490546862595e-05
MCMv3.2,290.5,1766315392,9.08490546862595e-05
MCMv3.2,290.5,1807531008,9.08490546862595e-05
MCMv3.2,290.5,1848179072,9.08490546862595e-05
MCMv3.2,290.5,1888275456,9.08490546862595e-05
MCMv3.2,290.5,1927834624,9.08490546862595e-05
MCMv3.2,290.5,1966875648,9.08490546862595e-05
MCMv3.2,290.5,2005404928,9.08490546862595e-05
MCMv3.2,290.5,2043440256,9.08490546862595e-05
MCMv3.2,290.5,2080990720,9.08490546862595e-05
MCMv3.2,290.5,2118064000,9.08490546862595e-05
MCMv3.2,290.5,2154677760,9.08490546862595e-05
MCMv3.2,290.5,2190840576,9.08490546862595e-05
MCMv3.2,291,1478525.375,9.85278311418369e-05
MCMv3.2,291,4486454.5,9.85278311418369e-05
MCMv3.2,291,7579419,9.85278311418369e-05
MCMv3.2,291,10770865,9.85278311418369e-05
MCMv3.2,291,14066644,9.85278311418369e-05
MCMv3.2,291,17469084,9.85278311418369e-05
MCMv3.2,291,20979160,9.85278311418369e-05
MCMv3.2,291,24597186,9.85278311418369e-05
MCMv3.2,291,28323074,9.85278311418369e-05
MCMv3.2,291,32156298,9.85278311418369e-05
MCMv3.2,291,36096052,9.85278311418369e-05
MCMv3.2,291,40141176,9.85278311418369e-05
MCMv3.2,291,44290028,9.85278311418369e-05
MCMv3.2,291,48540772,9.85278311418369e-05
MCMv3.2,291,52891056,9.85278311418369e-05
MCMv3.2,291,57338656,9.85278311418369e-05
MCMv3.2,291,61880748,9.85278311418369e-05
MCMv3.2,291,66514340,9.85278311418369e-05
MCMv3.2,291,71236280,9.85278311418369e-05
MCMv3.2,291,76043200,9.85278311418369e-05
MCMv3.2,291,80931672,9.85278311418369e-05
MCMv3.2,291,85898208,9.85278311418369e-05
MCMv3.2,291,90939144,9.85278311418369e-05
MCMv3.2,291,96051040,9.85278311418369e-05
MCMv3.2,291,101230208,9.85278311418369e-05
MCMv3.2,291,106473280,9.85278311418369e-05
MCMv3.2,291,111776640,9.85278311418369e-05
MCMv3.2,291,117137272,9.85278311418369e-05
MCMv3.2,291,122551760,9.85278311418369e-05
MCMv3.2,291,128017344,9.85278311418369e-05
MCMv3.2,291,133531112,9.85278311418369e-05
MCMv3.2,291,139090368,9.85278311418369e-05
MCMv3.2,291,144692560,9.85278311418369e-05
MCMv3.2,291,150335280,9.85278311418369e-05
MCMv3.2,291,156016544,9.85278311418369e-05
MCMv3.2,291,161734304,9.85278311418369e-05
MCMv3.2,291,167486608,9.85278311418369e-05
MCMv3.2,291,173271888,9.85278311418369e-05
MCMv3.2,291,179088416,9.85278311418369e-05
MCMv3.2,291,184934800,9.85278311418369e-05
MCMv3.2,291,190809328,9.85278311418369e-05
MCMv3.2,291,196711040,9.85278311418369e-05
MCMv3.2,291,202638448,9.85278311418369e-05
MCMv3.2,291,208590480,9.85278311418369e-05
MCMv3.2,291,214565728,9.85278311418369e-05
MCMv3.2,291,220563344,9.85278311418369e-05
MCMv3.2,291,226582208,9.85278311418369e-05
MCMv3.2,291,232621056,9.85278311418369e-05
MCMv3.2,291,238679232,9.85278311418369e-05
MCMv3.2,291,244755568,9.85278311418369e-05
MCMv3.2,291,247800112,9.85278311418369e-05
MCMv3.2,291,309441152,9.85278311418369e-05
MCMv3.2,291,372012448,9.85278311418369e-05
MCMv3.2,291,434929120,9.85278311418369e-05
MCMv3.2,291,497741216,9.85278311418369e-05
MCMv3.2,291,560103296,9.85278311418369e-05
MCMv3.2,291,621774656,9.85278311418369e-05
MCMv3.2,291,682588800,9.85278311418369e-05
MCMv3.2,291,742434432,9.85278311418369e-05
MCMv3.2,291,801259712,9.85278311418369e-05
MCMv3.2,291,859040640,9.85278311418369e-05
MCMv3.2,291,915771072,9.85278311418369e-05
MCMv3.2,291,971464704,9.85278311418369e-05
MCMv3.2,291,1026141504,9.85278311418369e-05
MCMv3.2,291,1079821568,9.85278311418369e-05
MCMv3.2,291,1132537088,9.85278311418369e-05
MCMv3.2,291,1184318336,9.85278311418369e-05
MCMv3.2,291,1235199104,9.85278311418369e-05
MCMv3.2,291,1285206784,9.85278311418369e-05
MCMv3.2,291,1334372608,9.85278311418369e-05
MCMv3.2,291,1382727168,9.85278311418369e-05
MCMv3.2,291,1430294656,9.85278311418369e-05
MCMv3.2,291,1477100160,9.85278311418369e-05
MCMv3.2,291,1523178624,9.85278311418369e-05
MCMv3.2,291,1568540416,9.85278311418369e-05
MCMv3.2,291,1613212800,9.85278311418369e-05
MCMv3.2,291,1657216256,9.85278311418369e-05
MCMv3.2,291,1700572800,9.85278311418369e-05
MCMv3.2,291,1743298816,9.85278311418369e-05
MCMv3.2,291,1785417728,9.85278311418369e-05
MCMv3.2,291,1826945536,9.85278311418369e-05
MCMv3.2,291,1867896064,9.85278311418369e-05
MCMv3.2,291,1908287232,9.85278311418369e-05
MCMv3.2,291,1948138112,9.85278311418369e-05
MCMv3.2,291,1987461760,9.85278311418369e-05
MCMv3.2,291,2026265088,9.85278311418369e-05
MCMv3.2,291,2064565632,9.85278311418369e-05
MCMv3.2,291,2102372864,9.85278311418369e-05
MCMv3.2,291,2139702656,9.85278311418369e-05
MCMv3.2,291,2176562944,9.85278311418369e-05
MCMv3.2,291,2212967168,9.85278311418369e-05
MCMv3.2,291.5,1501339.5,0.000106825595139526
MCMv3.2,291.5,4556406.5,0.000106825595139526
MCMv3.2,291.5,7698594.5,0.000106825595139526
MCMv3.2,291.5,10941304,0.000106825595139526
MCMv3.2,291.5,14290282,0.000106825595139526
MCMv3.2,291.5,17747794,0.000106825595139526
MCMv3.2,291.5,21314698,0.000106825595139526
MCMv3.2,291.5,24991268,0.000106825595139526
MCMv3.2,291.5,28777310,0.000106825595139526
MCMv3.2,291.5,32672246,0.000106825595139526
MCMv3.2,291.5,36675244,0.000106825595139526
MCMv3.2,291.5,40784960,0.000106825595139526
MCMv3.2,291.5,44999748,0.000106825595139526
MCMv3.2,291.5,49317600,0.000106825595139526
MCMv3.2,291.5,53736172,0.000106825595139526
MCMv3.2,291.5,58252976,0.000106825595139526
MCMv3.2,291.5,62865196,0.000106825595139526
MCMv3.2,291.5,67569736,0.000106825595139526
MCMv3.2,291.5,72363304,0.000106825595139526
MCMv3.2,291.5,77242480,0.000106825595139526
MCMv3.2,291.5,82203760,0.000106825595139526
MCMv3.2,291.5,87243552,0.000106825595139526
MCMv3.2,291.5,92358280,0.000106825595139526
MCMv3.2,291.5,97544200,0.000106825595139526
MCMv3.2,291.5,102797720,0.000106825595139526
MCMv3.2,291.5,108115432,0.000106825595139526
MCMv3.2,291.5,113493736,0.000106825595139526
MCMv3.2,291.5,118929416,0.000106825595139526
MCMv3.2,291.5,124419160,0.000106825595139526
MCMv3.2,291.5,129960112,0.000106825595139526
MCMv3.2,291.5,135549456,0.000106825595139526
MCMv3.2,291.5,141184544,0.000106825595139526
MCMv3.2,291.5,146862672,0.000106825595139526
MCMv3.2,291.5,152581664,0.000106825595139526
MCMv3.2,291.5,158339344,0.000106825595139526
MCMv3.2,291.5,164133824,0.000106825595139526
MCMv3.2,291.5,169963136,0.000106825595139526
MCMv3.2,291.5,175825664,0.000106825595139526
MCMv3.2,291.5,181719632,0.000106825595139526
MCMv3.2,291.5,187643824,0.000106825595139526
MCMv3.2,291.5,193596496,0.000106825595139526
MCMv3.2,291.5,199576656,0.000106825595139526
MCMv3.2,291.5,205582848,0.000106825595139526
MCMv3.2,291.5,211613808,0.000106825595139526
MCMv3.2,291.5,217668496,0.000106825595139526
MCMv3.2,291.5,223745680,0.000106825595139526
MCMv3.2,291.5,229844256,0.000106825595139526
MCMv3.2,291.5,235963248,0.000106825595139526
MCMv3.2,291.5,242101792,0.000106825595139526
MCMv3.2,291.5,248258624,0.000106825595139526
MCMv3.2,291.5,251343696,0.000106825595139526
MCMv3.2,291.5,313798816,0.000106825595139526
MCMv3.2,291.5,377189472,0.000106825595139526
MCMv3.2,291.5,440921152,0.000106825595139526
MCMv3.2,291.5,504533984,0.000106825595139526
MCMv3.2,291.5,567677120,0.000106825595139526
MCMv3.2,291.5,630104640,0.000106825595139526
MCMv3.2,291.5,691647104,0.000106825595139526
MCMv3.2,291.5,752193344,0.000106825595139526
MCMv3.2,291.5,811689856,0.000106825595139526
MCMv3.2,291.5,870113216,0.000106825595139526
MCMv3.2,291.5,927460736,0.000106825595139526
MCMv3.2,291.5,983744000,0.000106825595139526
MCMv3.2,291.5,1038984384,0.000106825595139526
MCMv3.2,291.5,1093206144,0.000106825595139526
MCMv3.2,291.5,1146441984,0.000106825595139526
MCMv3.2,291.5,1198724608,0.000106825595139526
MCMv3.2,291.5,1250084992,0.000106825595139526
MCMv3.2,291.5,1300556288,0.000106825595139526
MCMv3.2,291.5,1350170368,0.000106825595139526
MCMv3.2,291.5,1398954240,0.000106825595139526
MCMv3.2,291.5,1446937856,0.000106825595139526
MCMv3.2,291.5,1494153344,0.000106825595139526
MCMv3.2,291.5,1540616832,0.000106825595139526
MCMv3.2,291.5,1586355712,0.000106825595139526
MCMv3.2,291.5,1631391488,0.000106825595139526
MCMv3.2,291.5,1675748736,0.000106825595139526
MCMv3.2,291.5,1719446784,0.000106825595139526
MCMv3.2,291.5,1762504576,0.000106825595139526
MCMv3.2,291.5,1804945664,0.000106825595139526
MCMv3.2,291.5,1846795264,0.000106825595139526
MCMv3.2,291.5,1888053504,0.000106825595139526
MCMv3.2,291.5,1928741760,0.000106825595139526
MCMv3.2,291.5,1968879360,0.000106825595139526
MCMv3.2,291.5,2008482048,0.000106825595139526
MCMv3.2,291.5,2047558784,0.000106825595139526
MCMv3.2,291.5,2086124800,0.000106825595139526
MCMv3.2,291.5,2124192256,0.000106825595139526
MCMv3.2,291.5,2161773568,0.000106825595139526
MCMv3.2,291.5,2198881536,0.000106825595139526
MCMv3.2,291.5,2235527168,0.000106825595139526
MCMv3.2,292,1524494.625,0.000115789771371055
MCMv3.2,292,4627447,0.000115789771371055
MCMv3.2,292,7819677.5,0.000115789771371055
MCMv3.2,292,11114526,0.000115789771371055
MCMv3.2,292,14517655,0.000115789771371055
MCMv3.2,292,18031232,0.000115789771371055
MCMv3.2,292,21656032,0.000115789771371055
MCMv3.2,292,25392242,0.000115789771371055
MCMv3.2,292,29239612,0.000115789771371055
MCMv3.2,292,33197456,0.000115789771371055
MCMv3.2,292,37264864,0.000115789771371055
MCMv3.2,292,41440472,0.000115789771371055
MCMv3.2,292,45722452,0.000115789771371055
MCMv3.2,292,50108808,0.000115789771371055
MCMv3.2,292,54596984,0.000115789771371055
MCMv3.2,292,59184420,0.000115789771371055
MCMv3.2,292,63868180,0.000115789771371055
MCMv3.2,292,68645144,0.000115789771371055
MCMv3.2,292,73511824,0.000115789771371055
MCMv3.2,292,78464824,0.000115789771371055
MCMv3.2,292,83500480,0.000115789771371055
MCMv3.2,292,88615200,0.000115789771371055
MCMv3.2,292,93805112,0.000115789771371055
MCMv3.2,292,99066680,0.000115789771371055
MCMv3.2,292,104396200,0.000115789771371055
MCMv3.2,292,109790088,0.000115789771371055
MCMv3.2,292,115244992,0.000115789771371055
MCMv3.2,292,120757384,0.000115789771371055
MCMv3.2,292,126324208,0.000115789771371055
MCMv3.2,292,131942240,0.000115789771371055
MCMv3.2,292,137608928,0.000115789771371055
MCMv3.2,292,143321536,0.000115789771371055
MCMv3.2,292,149077488,0.000115789771371055
MCMv3.2,292,154874608,0.000115789771371055
MCMv3.2,292,160710864,0.000115789771371055
MCMv3.2,292,166583808,0.000115789771371055
MCMv3.2,292,172492032,0.000115789771371055
MCMv3.2,292,178433904,0.000115789771371055
MCMv3.2,292,184407408,0.000115789771371055
MCMv3.2,292,190411488,0.000115789771371055
MCMv3.2,292,196444576,0.000115789771371055
MCMv3.2,292,202505136,0.000115789771371055
MCMv3.2,292,208592288,0.000115789771371055
MCMv3.2,292,214704688,0.000115789771371055
MCMv3.2,292,220840944,0.000115789771371055
MCMv3.2,292,226999920,0.000115789771371055
MCMv3.2,292,233180688,0.000115789771371055
MCMv3.2,292,239382256,0.000115789771371055
MCMv3.2,292,245603344,0.000115789771371055
MCMv3.2,292,251842960,0.000115789771371055
MCMv3.2,292,254969456,0.000115789771371055
MCMv3.2,292,318262976,0.000115789771371055
MCMv3.2,292,382498176,0.000115789771371055
MCMv3.2,292,447069248,0.000115789771371055
MCMv3.2,292,511507872,0.000115789771371055
MCMv3.2,292,575455488,0.000115789771371055
MCMv3.2,292,638661504,0.000115789771371055
MCMv3.2,292,700954496,0.000115789771371055
MCMv3.2,292,762219776,0.000115789771371055
MCMv3.2,292,822406336,0.000115789771371055
MCMv3.2,292,881488704,0.000115789771371055
MCMv3.2,292,939467072,0.000115789771371055
MCMv3.2,292,996353920,0.000115789771371055
MCMv3.2,292,1052171008,0.000115789771371055
MCMv3.2,292,1106945408,0.000115789771371055
MCMv3.2,292,1160711552,0.000115789771371055
MCMv3.2,292,1213503488,0.000115789771371055
MCMv3.2,292,1265354240,0.000115789771371055
MCMv3.2,292,1316295936,0.000115789771371055
MCMv3.2,292,1366364288,0.000115789771371055
MCMv3.2,292,1415587072,0.000115789771371055
MCMv3.2,292,1463998592,0.000115789771371055
MCMv3.2,292,1511617024,0.000115789771371055
MCMv3.2,292,1558473728,0.000115789771371055
MCMv3.2,292,1604592896,0.000115789771371055
MCMv3.2,292,1649996928,0.000115789771371055
MCMv3.2,292,1694709376,0.000115789771371055
MCMv3.2,292,1738756992,0.000115789771371055
MCMv3.2,292,1782153856,0.000115789771371055
MCMv3.2,292,1824924288,0.000115789771371055
MCMv3.2,292,1867084288,0.000115789771371055
MCMv3.2,292,1908646144,0.000115789771371055
MCMv3.2,292,1949632000,0.000115789771371055
MCMv3.2,292,1990057856,0.000115789771371055
MCMv3.2,292,2029940224,0.000115789771371055
MCMv3.2,292,2069291008,0.000115789771371055
MCMv3.2,292,2108122496,0.000115789771371055
MCMv3.2,292,2146447744,0.000115789771371055
MCMv3.2,292,2184284160,0.000115789771371055
MCMv3.2,292,2221639424,0.000115789771371055
MCMv3.2,292,2258525184,0.000115789771371055
MCMv3.2,292.5,1547990.875,0.000125471240608022
MCMv3.2,292.5,4699576,0.000125471240608022
MCMv3.2,292.5,7942683,0.000125471240608022
MCMv3.2,292.5,11290570,0.000125471240608022
MCMv3.2,292.5,14748797,0.000125471240608022
MCMv3.2,292.5,18319446,0.000125471240608022
MCMv3.2,292.5,22003202,0.000125471240608022
MCMv3.2,292.5,25800176,0.000125471240608022
MCMv3.2,292.5,29710004,0.000125471240608022
MCMv3.2,292.5,33731996,0.000125471240608022
MCMv3.2,292.5,37865104,0.000125471240608022
MCMv3.2,292.5,42107852,0.000125471240608022
MCMv3.2,292.5,46458388,0.000125471240608022
MCMv3.2,292.5,50914504,0.000125471240608022
MCMv3.2,292.5,55473728,0.000125471240608022
MCMv3.2,292.5,60133220,0.000125471240608022
MCMv3.2,292.5,64889996,0.000125471240608022
MCMv3.2,292.5,69740824,0.000125471240608022
MCMv3.2,292.5,74682088,0.000125471240608022
MCMv3.2,292.5,79710360,0.000125471240608022
MCMv3.2,292.5,84821960,0.000125471240608022
MCMv3.2,292.5,90013112,0.000125471240608022
MCMv3.2,292.5,95279976,0.000125471240608022
MCMv3.2,292.5,100618912,0.000125471240608022
MCMv3.2,292.5,106026112,0.000125471240608022
MCMv3.2,292.5,111497936,0.000125471240608022
MCMv3.2,292.5,117030912,0.000125471240608022
MCMv3.2,292.5,122621736,0.000125471240608022
MCMv3.2,292.5,128267376,0.000125471240608022
MCMv3.2,292.5,133964456,0.000125471240608022
MCMv3.2,292.5,139710288,0.000125471240608022
MCMv3.2,292.5,145502320,0.000125471240608022
MCMv3.2,292.5,151337936,0.000125471240608022
MCMv3.2,292.5,157215088,0.000125471240608022
MCMv3.2,292.5,163131632,0.000125471240608022
MCMv3.2,292.5,169085440,0.000125471240608022
MCMv3.2,292.5,175074720,0.000125471240608022
MCMv3.2,292.5,181097872,0.000125471240608022
MCMv3.2,292.5,187153184,0.000125471240608022
MCMv3.2,292.5,193239392,0.000125471240608022
MCMv3.2,292.5,199354976,0.000125471240608022
MCMv3.2,292.5,205498512,0.000125471240608022
MCMv3.2,292.5,211668928,0.000125471240608022
MCMv3.2,292.5,217864848,0.000125471240608022
MCMv3.2,292.5,224084944,0.000125471240608022
MCMv3.2,292.5,230328192,0.000125471240608022
MCMv3.2,292.5,236593552,0.000125471240608022
MCMv3.2,292.5,242879856,0.000125471240608022
MCMv3.2,292.5,249185920,0.000125471240608022
MCMv3.2,292.5,255510912,0.000125471240608022
MCMv3.2,292.5,258680400,0.000125471240608022
MCMv3.2,292.5,322837152,0.000125471240608022
MCMv3.2,292.5,387942784,0.000125471240608022
MCMv3.2,292.5,453379040,0.000125471240608022
MCMv3.2,292.5,518668352,0.000125471240608022
MCMv3.2,292.5,583444992,0.000125471240608022
MCMv3.2,292.5,647452800,0.000125471240608022
MCMv3.2,292.5,710517504,0.000125471240608022
MCMv3.2,292.5,772522048,0.000125471240608022
MCMv3.2,292.5,833416896,0.000125471240608022
MCMv3.2,292.5,893176128,0.000125471240608022
MCMv3.2,292.5,951800064,0.000125471240608022
MCMv3.2,292.5,1009303296,0.000125471240608022
MCMv3.2,292.5,1065709568,0.000125471240608022
MCMv3.2,292.5,1121048704,0.000125471240608022
MCMv3.2,292.5,1175353728,0.000125471240608022
MCMv3.2,292.5,1228666368,0.000125471240608022
MCMv3.2,292.5,1281015936,0.000125471240608022
MCMv3.2,292.5,1332435456,0.000125471240608022
MCMv3.2,292.5,1382967040,0.000125471240608022
MCMv3.2,292.5,1432634240,0.000125471240608022
MCMv3.2,292.5,1481472128,0.000125471240608022
MCMv3.2,292.5,1529504896,0.000125471240608022
MCMv3.2,292.5,1576759168,0.000125471240608022
MCMv3.2,292.5,1623259776,0.000125471240608022
MCMv3.2,292.5,1669038208,0.000125471240608022
MCMv3.2,292.5,1714115328,0.000125471240608022
MCMv3.2,292.5,1758508544,0.000125471240608022
MCMv3.2,292.5,1802241792,0.000125471240608022
MCMv3.2,292.5,1845335552,0.000125471240608022
MCMv3.2,292.5,1887809408,0.000125471240608022
MCMv3.2,292.5,1929682816,0.000125471240608022
MCMv3.2,292.5,1970962304,0.000125471240608022
MCMv3.2,292.5,2011677696,0.000125471240608022
MCMv3.2,292.5,2051840128,0.000125471240608022
MCMv3.2,292.5,2091464448,0.000125471240608022
MCMv3.2,292.5,2130560256,0.000125471240608022
MCMv3.2,292.5,2169143808,0.000125471240608022
MCMv3.2,292.5,2207232256,0.000125471240608022
MCMv3.2,292.5,2244834560,0.000125471240608022
MCMv3.2,292.5,2281959680,0.000125471240608022
MCMv3.2,293,1571828.25,0.000135924550704658
MCMv3.2,293,4772796.5,0.000135924550704658
MCMv3.2,293,8067600,0.000135924550704658
MCMv3.2,293,11469424,0.000135924550704658
MCMv3.2,293,14983702,0.000135924550704658
MCMv3.2,293,18612444,0.000135924550704658
MCMv3.2,293,22356224,0.000135924550704658
MCMv3.2,293,26215094,0.000135924550704658
MCMv3.2,293,30188594,0.000135924550704658
MCMv3.2,293,34275968,0.000135924550704658
MCMv3.2,293,38476044,0.000135924550704658
MCMv3.2,293,42787280,0.000135924550704658
MCMv3.2,293,47207744,0.000135924550704658
MCMv3.2,293,51735072,0.000135924550704658
MCMv3.2,293,56366676,0.000135924550704658
MCMv3.2,293,61099644,0.000135924550704658
MCMv3.2,293,65930900,0.000135924550704658
MCMv3.2,293,70857024,0.000135924550704658
MCMv3.2,293,75874440,0.000135924550704658
MCMv3.2,293,80979632,0.000135924550704658
MCMv3.2,293,86168648,0.000135924550704658
MCMv3.2,293,91437864,0.000135924550704658
MCMv3.2,293,96783256,0.000135924550704658
MCMv3.2,293,102201104,0.000135924550704658
MCMv3.2,293,107687656,0.000135924550704658
MCMv3.2,293,113239208,0.000135924550704658
MCMv3.2,293,118852184,0.000135924550704658
MCMv3.2,293,124523240,0.000135924550704658
MCMv3.2,293,130249248,0.000135924550704658
MCMv3.2,293,136027184,0.000135924550704658
MCMv3.2,293,141854288,0.000135924550704658
MCMv3.2,293,147727504,0.000135924550704658
MCMv3.2,293,153644912,0.000135924550704658
MCMv3.2,293,159604128,0.000135924550704658
MCMv3.2,293,165602976,0.000135924550704658
MCMv3.2,293,171639712,0.000135924550704658
MCMv3.2,293,177712336,0.000135924550704658
MCMv3.2,293,183819008,0.000135924550704658
MCMv3.2,293,189958336,0.000135924550704658
MCMv3.2,293,196128976,0.000135924550704658
MCMv3.2,293,202329232,0.000135924550704658
MCMv3.2,293,208558176,0.000135924550704658
MCMv3.2,293,214814080,0.000135924550704658
MCMv3.2,293,221096048,0.000135924550704658
MCMv3.2,293,227402400,0.000135924550704658
MCMv3.2,293,233732368,0.000135924550704658
MCMv3.2,293,240084704,0.000135924550704658
MCMv3.2,293,246458416,0.000135924550704658
MCMv3.2,293,252851968,0.000135924550704658
MCMv3.2,293,259264880,0.000135924550704658
MCMv3.2,293,262478304,0.000135924550704658
MCMv3.2,293,327524640,0.000135924550704658
MCMv3.2,293,393527200,0.000135924550704658
MCMv3.2,293,459855424,0.000135924550704658
MCMv3.2,293,526021888,0.000135924550704658
MCMv3.2,293,591652864,0.000135924550704658
MCMv3.2,293,656487232,0.000135924550704658
MCMv3.2,293,720345344,0.000135924550704658
MCMv3.2,293,783110848,0.000135924550704658
MCMv3.2,293,844732096,0.000135924550704658
MCMv3.2,293,905183872,0.000135924550704658
MCMv3.2,293,964468416,0.000135924550704658
MCMv3.2,293,1022601600,0.000135924550704658
MCMv3.2,293,1079610368,0.000135924550704658
MCMv3.2,293,1135524096,0.000135924550704658
MCMv3.2,293,1190384128,0.000135924550704658
MCMv3.2,293,1244223872,0.000135924550704658
MCMv3.2,293,1297078656,0.000135924550704658
MCMv3.2,293,1348986496,0.000135924550704658
MCMv3.2,293,1399981184,0.000135924550704658
MCMv3.2,293,1450102656,0.000135924550704658
MCMv3.2,293,1499371520,0.000135924550704658
MCMv3.2,293,1547819648,0.000135924550704658
MCMv3.2,293,1595473536,0.000135924550704658
MCMv3.2,293,1642369664,0.000135924550704658
MCMv3.2,293,1688524032,0.000135924550704658
MCMv3.2,293,1733956736,0.000135924550704658
MCMv3.2,293,1778697728,0.000135924550704658
MCMv3.2,293,1822769664,0.000135924550704658
MCMv3.2,293,1866190592,0.000135924550704658
MCMv3.2,293,1908980096,0.000135924550704658
MCMv3.2,293,1951158912,0.000135924550704658
MCMv3.2,293,1992737536,0.000135924550704658
MCMv3.2,293,2033740288,0.000135924550704658
MCMv3.2,293,2074183168,0.000135924550704658
MCMv3.2,293,2114077696,0.000135924550704658
MCMv3.2,293,2153438208,0.000135924550704658
MCMv3.2,293,2192281344,0.000135924550704658
MCMv3.2,293,2230621952,0.000135924550704658
MCMv3.2,293,2268468224,0.000135924550704658
MCMv3.2,293,2305830400,0.000135924550704658
MCMv3.2,293.5,1596009.25,0.00014720817853231
MCMv3.2,293.5,4847111,0.00014720817853231
MCMv3.2,293.5,8194439,0.00014720817853231
MCMv3.2,293.5,11651105,0.00014720817853231
MCMv3.2,293.5,15222407,0.00014720817853231
MCMv3.2,293.5,18910248,0.00014720817853231
MCMv3.2,293.5,22715140,0.00014720817853231
MCMv3.2,293.5,26637038,0.00014720817853231
MCMv3.2,293.5,30675394,0.00014720817853231
MCMv3.2,293.5,34829384,0.00014720817853231
MCMv3.2,293.5,39097720,0.00014720817853231
MCMv3.2,293.5,43478792,0.00014720817853231
MCMv3.2,293.5,47970540,0.00014720817853231
MCMv3.2,293.5,52570520,0.00014720817853231
MCMv3.2,293.5,57276008,0.00014720817853231
MCMv3.2,293.5,62083972,0.00014720817853231
MCMv3.2,293.5,66991188,0.00014720817853231
MCMv3.2,293.5,71994144,0.00014720817853231
MCMv3.2,293.5,77089352,0.00014720817853231
MCMv3.2,293.5,82272928,0.00014720817853231
MCMv3.2,293.5,87541080,0.00014720817853231
MCMv3.2,293.5,92889904,0.00014720817853231
